MovieID,Gender,avg(Rating),Title,Genres
1360,M,3.5,Identification of a Woman (Identificazione di una donna) (1982),Drama
1787,M,3.5,"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary
3295,M,3.5,Raining Stones (1993),Drama
3283,M,3.5,Minnie and Moskowitz (1971),Action
3377,M,3.5,Hangmen Also Die (1943),Drama|War
3657,M,3.5,Pandora and the Flying Dutchman (1951),Drama
3887,M,3.5,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
1364,M,3.5,Zero Kelvin (Kj�rlighetens kj�tere) (1995),Action
2679,M,3.5,Finding North (1999),Drama|Romance
2209,M,3.5,Young and Innocent (1937),Crime|Thriller
679,M,3.5,"Run of the Country, The (1995)",Drama
3242,M,3.5,Santitos (1997),Comedy
791,M,3.5,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Documentary
3236,M,3.5,Zachariah (1971),Western
3084,M,3.5,Home Page (1999),Documentary
3293,M,3.5,Conceiving Ada (1997),Drama|Sci-Fi
530,M,3.5,Second Best (1994),Drama
3337,M,3.5,I'll Never Forget What's 'is Name (1967),Comedy|Drama
1721,M,3.4990512333965844,Titanic (1997),Drama|Romance
353,M,3.4983050847457626,"Crow, The (1994)",Action|Romance|Thriller
3020,M,3.4976958525345623,Falling Down (1993),Action|Drama
14,M,3.496,Nixon (1995),Drama
3125,M,3.495798319327731,"End of the Affair, The (1999)",Drama
2166,M,3.494949494949495,Return to Paradise (1998),Drama|Romance
3627,M,3.49438202247191,Carnival of Souls (1962),Horror|Thriller
2159,M,3.49438202247191,Henry: Portrait of a Serial Killer (1990),Crime|Horror
1958,M,3.4942528735632186,Terms of Endearment (1983),Comedy|Drama
1909,M,3.4937965260545907,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller
3298,M,3.4926315789473685,Boiler Room (2000),Drama
1401,M,3.4923076923076923,Ghosts of Mississippi (1996),Drama
390,M,3.490566037735849,Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama
832,M,3.4902912621359223,Ransom (1996),Drama|Thriller
1337,M,3.489795918367347,"Body Snatcher, The (1945)",Horror
147,M,3.488721804511278,"Basketball Diaries, The (1995)",Drama
2294,M,3.4871794871794872,Antz (1998),Animation|Children's
3018,M,3.486111111111111,Re-Animator (1985),Horror
2083,M,3.4858757062146895,"Muppet Christmas Carol, The (1992)",Children's|Musical
2455,M,3.4857142857142858,"Fly, The (1986)",Horror|Sci-Fi
3740,M,3.4850299401197606,Big Trouble in Little China (1986),Action|Comedy
988,M,3.484848484848485,Grace of My Heart (1996),Comedy|Drama
3176,M,3.4846491228070176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
2344,M,3.4831460674157304,Runaway Train (1985),Action|Adventure|Drama|Thriller
1699,M,3.483050847457627,"Butcher Boy, The (1998)",Drama
2985,M,3.4825306893295562,Robocop (1987),Action|Crime|Sci-Fi
1415,M,3.4814814814814814,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance
780,M,3.481145251396648,Independence Day (ID4) (1996),Action|Sci-Fi|War
3947,M,3.48,Get Carter (1971),Thriller
2870,M,3.4789915966386555,Barefoot in the Park (1967),Comedy
156,M,3.4782608695652173,Blue in the Face (1995),Comedy
3893,M,3.4771573604060912,Nurse Betty (2000),Comedy|Thriller
1042,M,3.4770114942528734,That Thing You Do! (1996),Comedy
663,M,3.4764150943396226,Kids in the Hall: Brain Candy (1996),Comedy
2275,M,3.4761904761904763,Six-String Samurai (1998),Action|Adventure|Sci-Fi
175,M,3.4759036144578315,Kids (1995),Drama
3055,M,3.4745762711864407,Felicia's Journey (1999),Thriller
2874,M,3.473684210526316,"Pajama Game, The (1957)",Comedy
802,M,3.4727272727272727,Phenomenon (1996),Drama|Romance
1922,M,3.4722222222222223,Whatever (1998),Drama
3087,M,3.471882640586797,Scrooged (1988),Comedy
3608,M,3.470948012232416,Pee-wee's Big Adventure (1985),Comedy
452,M,3.4705882352941178,Widows' Peak (1994),Drama
178,M,3.4705882352941178,Love & Human Remains (1993),Comedy
1587,M,3.4695121951219514,Conan the Barbarian (1982),Action|Adventure
316,M,3.4691489361702126,Stargate (1994),Action|Adventure|Sci-Fi
3731,M,3.46875,Cutter's Way (1981),Drama|Thriller
230,M,3.4675324675324677,Dolores Claiborne (1994),Drama|Thriller
1648,M,3.4672131147540983,"House of Yes, The (1997)",Comedy|Drama|Thriller
661,M,3.467032967032967,James and the Giant Peach (1996),Animation|Children's|Musical
1916,M,3.4669260700389106,Buffalo 66 (1998),Action|Comedy|Drama
2736,M,3.4654088050314464,Brighton Beach Memoirs (1986),Comedy
2879,M,3.4652777777777777,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy
2885,M,3.4651162790697674,Guinevere (1999),Drama|Romance
1722,M,3.4644412191582004,Tomorrow Never Dies (1997),Action|Romance|Thriller
2727,M,3.4642857142857144,Killer's Kiss (1955),Film-Noir
803,M,3.4642857142857144,Walking and Talking (1996),Romance
1645,M,3.4623824451410656,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
2550,M,3.462121212121212,"Haunting, The (1963)",Horror|Thriller
477,M,3.4615384615384617,What's Love Got to Do with It? (1993),Drama
2904,M,3.4615384615384617,Rain (1932),Drama
2048,M,3.4615384615384617,"Great Mouse Detective, The (1986)",Animation|Children's
2185,M,3.4615384615384617,I Confess (1953),Thriller
3928,M,3.4606060606060605,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
1747,M,3.4595808383233533,Wag the Dog (1997),Comedy|Drama
2738,M,3.4594594594594597,Crimes of the Heart (1986),Comedy|Drama
1805,M,3.4590818363273454,Wild Things (1998),Crime|Drama|Mystery|Thriller
2272,M,3.459016393442623,One True Thing (1998),Drama
3524,M,3.4581151832460733,Arthur (1981),Comedy|Romance
2528,M,3.458100558659218,Logan's Run (1976),Action|Adventure|Sci-Fi
2232,M,3.45771144278607,Cube (1997),Sci-Fi|Thriller
1047,M,3.4573863636363638,"Long Kiss Goodnight, The (1996)",Action|Thriller
3529,M,3.4552845528455283,"Postman Always Rings Twice, The (1981)",Crime|Thriller
141,M,3.454954954954955,"Birdcage, The (1996)",Comedy
1067,M,3.4545454545454546,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
335,M,3.4545454545454546,"Underneath, The (1995)",Mystery|Thriller
3880,M,3.4545454545454546,"Ballad of Ramblin' Jack, The (2000)",Documentary
1657,M,3.4545454545454546,Wonderland (1997),Documentary
219,M,3.4545454545454546,"Cure, The (1995)",Drama
2193,M,3.453543307086614,Willow (1988),Action|Adventure|Fantasy
1554,M,3.4523809523809526,"Pillow Book, The (1995)",Drama|Romance
2463,M,3.4517045454545454,Ruthless People (1986),Comedy
3571,M,3.4516129032258065,Time Code (2000),Drama
2013,M,3.451292246520875,"Poseidon Adventure, The (1972)",Action|Adventure
2470,M,3.451289398280802,Crocodile Dundee (1986),Adventure|Comedy
1518,M,3.449826989619377,Breakdown (1997),Action|Thriller
3643,M,3.449438202247191,"Fighting Seabees, The (1944)",Action|Drama|War
970,M,3.4482758620689653,Beat the Devil (1954),Comedy|Drama
3375,M,3.4482758620689653,Destination Moon (1950),Sci-Fi
3770,M,3.448160535117057,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller
3107,M,3.447521865889213,Backdraft (1991),Action|Drama
1286,M,3.4472049689440993,Somewhere in Time (1980),Drama|Romance
2015,M,3.4468085106382977,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy
3412,M,3.4461538461538463,"Bear, The (1988)",Adventure
1777,M,3.4453507340946166,"Wedding Singer, The (1998)",Comedy|Romance
2941,M,3.445086705202312,South Pacific (1958),Musical|Romance|War
3501,M,3.445086705202312,Murphy's Romance (1985),Comedy|Romance
269,M,3.4444444444444446,My Crazy Life (Mi vida loca) (1993),Drama
3640,M,3.4444444444444446,"King in New York, A (1957)",Comedy|Drama
958,M,3.4444444444444446,Lady of Burlesque (1943),Comedy|Mystery
1465,M,3.4444444444444446,Rosewood (1997),Drama
1406,M,3.4444444444444446,"C�r�monie, La (1995)",Drama
2665,M,3.4444444444444446,Earth Vs. the Flying Saucers (1956),Sci-Fi
2753,M,3.4444444444444446,"Bedroom Window, The (1987)",Thriller
3729,M,3.4444444444444446,Shaft (1971),Action|Crime
2097,M,3.4430379746835444,Something Wicked This Way Comes (1983),Children's|Horror
3718,M,3.4423076923076925,American Pimp (1999),Documentary
901,M,3.441860465116279,Funny Face (1957),Comedy|Musical
1824,M,3.4415584415584415,Homegrown (1998),Comedy|Thriller
1883,M,3.440881763527054,Bulworth (1998),Comedy
3706,M,3.440340909090909,Angel Heart (1987),Film-Noir|Mystery|Thriller
2573,M,3.44,Tango (1998),Drama
1870,M,3.4390243902439024,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama
3404,M,3.4390243902439024,Titanic (1953),Action|Drama
2282,M,3.4389140271493215,Pecker (1998),Comedy|Drama
1619,M,3.4384615384615387,Seven Years in Tibet (1997),Drama|War
112,M,3.438,Rumble in the Bronx (1995),Action|Adventure|Crime
1933,M,3.4375,"Life of �mile Zola, The (1937)",Drama
2287,M,3.4375,Them! (1954),Sci-Fi|Thriller|War
2420,M,3.4375,"Karate Kid, The (1984)",Drama
2837,M,3.4375,Bedrooms & Hallways (1998),Comedy|Romance
3659,M,3.4375,Quatermass II (1957),Sci-Fi|Thriller
3145,M,3.437125748502994,"Cradle Will Rock, The (1999)",Drama
2683,M,3.436632747456059,Austin Powers: The Spy Who Shagged Me (1999),Comedy
2134,M,3.435960591133005,Weird Science (1985),Comedy
2889,M,3.4357798165137616,"Mystery, Alaska (1999)",Comedy
850,M,3.4347826086956523,Cyclo (1995),Crime|Drama
45,M,3.433333333333333,To Die For (1995),Comedy|Drama
1205,M,3.433333333333333,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War
3771,M,3.4318181818181817,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
1093,M,3.4316831683168316,"Doors, The (1991)",Drama|Musical
2628,M,3.4310538116591927,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
3628,M,3.4301075268817205,Flying Tigers (1942),Action|Drama|War
2005,M,3.4293478260869565,"Goonies, The (1985)",Adventure|Children's|Fantasy
86,M,3.4285714285714284,White Squall (1996),Adventure|Drama
854,M,3.4285714285714284,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
1675,M,3.4285714285714284,Incognito (1997),Crime|Thriller
874,M,3.4285714285714284,Killer: A Journal of Murder (1995),Crime|Drama
648,M,3.4284532671629444,Mission: Impossible (1996),Action|Adventure|Mystery
2527,M,3.42831541218638,Westworld (1973),Action|Sci-Fi|Thriller|Western
1031,M,3.4278846153846154,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical
3633,M,3.4271523178807946,On Her Majesty's Secret Service (1969),Action
1378,M,3.425619834710744,Young Guns (1988),Action|Comedy|Western
242,M,3.425531914893617,Farinelli: il castrato (1994),Drama|Musical
3370,M,3.421875,Betrayed (1988),Drama|Thriller
2929,M,3.4216867469879517,Reds (1981),Drama
2766,M,3.4210526315789473,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
3776,M,3.4210526315789473,Melody Time (1948),Animation|Children's|Musical
3569,M,3.4193548387096775,"Idiots, The (Idioterne) (1998)",Comedy|Drama
3450,M,3.418918918918919,Grumpy Old Men (1993),Comedy
3261,M,3.4184397163120566,Singles (1992),Comedy|Drama|Romance
2427,M,3.41726618705036,"Thin Red Line, The (1998)",Action|Drama|War
1884,M,3.4170212765957446,Fear and Loathing in Las Vegas (1998),Comedy|Drama
2482,M,3.4166666666666665,Still Crazy (1998),Comedy|Romance
3612,M,3.4166666666666665,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
2499,M,3.4166666666666665,God Said 'Ha!' (1998),Comedy
2539,M,3.4151785714285716,Analyze This (1999),Comedy
3699,M,3.4149253731343285,Starman (1984),Adventure|Drama|Romance|Sci-Fi
963,M,3.4146341463414633,"Inspector General, The (1949)",Musical
3179,M,3.413793103448276,Angela's Ashes (1999),Drama
2311,M,3.41371158392435,2010 (1984),Mystery|Sci-Fi
2280,M,3.4130434782608696,Clay Pigeons (1998),Crime
3320,M,3.411764705882353,Mifune (Mifunes sidste sang) (1999),Comedy|Romance
2090,M,3.411764705882353,"Rescuers, The (1977)",Animation|Children's
956,M,3.411764705882353,Penny Serenade (1941),Drama|Romance
574,M,3.4108527131782944,Spanking the Monkey (1994),Comedy|Drama
3566,M,3.4107142857142856,"Big Kahuna, The (2000)",Comedy|Drama
2774,M,3.41025641025641,Better Than Chocolate (1999),Comedy|Romance
3142,M,3.4095238095238094,U2: Rattle and Hum (1988),Documentary|Musical
1928,M,3.409090909090909,Cimarron (1931),Western
1875,M,3.407766990291262,Clockwatchers (1997),Comedy
2880,M,3.40625,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy
3769,M,3.4057142857142857,Thunderbolt and Lightfoot (1974),Action
799,M,3.4050179211469533,"Frighteners, The (1996)",Comedy|Horror
3301,M,3.4048140043763677,"Whole Nine Yards, The (2000)",Comedy|Crime
3318,M,3.4047619047619047,Deterrence (1998),Thriller
43,M,3.404255319148936,Restoration (1995),Drama
2046,M,3.4036281179138324,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi
3070,M,3.402321083172147,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
3550,M,3.401639344262295,"Hunger, The (1983)",Horror
1519,M,3.4,Broken English (1996),Drama
3853,M,3.4,"Tic Code, The (1998)",Drama
2293,M,3.4,Shadrach (1998),Drama
184,M,3.4,Nadja (1994),Drama
2074,M,3.4,"Night Porter, The (Il Portiere di notte) (1974)",Drama
68,M,3.4,French Twist (Gazon maudit) (1995),Comedy|Romance
2557,M,3.4,I Stand Alone (Seul contre tous) (1998),Drama
425,M,3.4,Blue Sky (1994),Drama|Romance
3586,M,3.4,"Idolmaker, The (1980)",Drama
3186,M,3.3992537313432836,"Girl, Interrupted (1999)",Drama
735,M,3.397590361445783,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
2100,M,3.3962962962962964,Splash (1984),Comedy|Fantasy|Romance
1754,M,3.396103896103896,Fallen (1998),Action|Mystery|Thriller
3398,M,3.3958333333333335,"Muppets Take Manhattan, The (1984)",Children's|Comedy
587,M,3.3951935914552736,Ghost (1990),Comedy|Romance|Thriller
266,M,3.393374741200828,Legends of the Fall (1994),Drama|Romance|War|Western
1013,M,3.3933333333333335,"Parent Trap, The (1961)",Children's|Drama
521,M,3.3917525773195876,Romeo Is Bleeding (1993),Crime|Thriller
1573,M,3.3915298184961107,Face/Off (1997),Action|Sci-Fi|Thriller
2011,M,3.3913513513513514,Back to the Future Part II (1989),Comedy|Sci-Fi
3073,M,3.391304347826087,"Sandpiper, The (1965)",Drama|Romance
2105,M,3.390832328106152,Tron (1982),Action|Adventure|Fantasy|Sci-Fi
2024,M,3.3904761904761904,"Rapture, The (1991)",Drama|Mystery
2553,M,3.389830508474576,Village of the Damned (1960),Horror|Sci-Fi|Thriller
1372,M,3.3896713615023475,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi
3749,M,3.388888888888889,Time Regained (Le Temps Retrouv�) (1999),Drama
3117,M,3.388888888888889,Ride with the Devil (1999),Drama|Romance|War
3082,M,3.388888888888889,"World Is Not Enough, The (1999)",Action|Thriller
1597,M,3.3877221324717284,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller
3809,M,3.3877221324717284,What About Bob? (1991),Comedy
1033,M,3.387434554973822,"Fox and the Hound, The (1981)",Animation|Children's
1799,M,3.38728323699422,Suicide Kings (1997),Crime|Drama
1785,M,3.3865030674846626,King of New York (1990),Action|Crime
339,M,3.385869565217391,While You Were Sleeping (1995),Comedy|Romance
3506,M,3.3856209150326797,North Dallas Forty (1979),Comedy|Drama
3790,M,3.3846153846153846,Groove (2000),Drama
2896,M,3.3846153846153846,Alvarez Kelly (1966),Western
1413,M,3.3846153846153846,"Whole Wide World, The (1996)",Drama
2865,M,3.3846153846153846,Sugar Town (1999),Comedy
3554,M,3.3835616438356166,Love and Basketball (2000),Drama|Romance
1670,M,3.3833333333333333,Welcome To Sarajevo (1997),Drama|War
3427,M,3.3823529411764706,Coogan's Bluff (1968),Crime
35,M,3.3823529411764706,Carrington (1995),Drama|Romance
781,M,3.381818181818182,Stealing Beauty (1996),Drama
2457,M,3.381818181818182,Running Scared (1986),Action|Comedy
3015,M,3.381818181818182,Coma (1978),Thriller
3367,M,3.380952380952381,"Devil's Brigade, The (1968)",War
3223,M,3.380952380952381,"Zed & Two Noughts, A (1985)",Drama
2025,M,3.380952380952381,Lolita (1997),Drama|Romance
1696,M,3.380952380952381,Bent (1997),Drama|War
1464,M,3.3793103448275863,Lost Highway (1997),Mystery
1892,M,3.3785714285714286,"Perfect Murder, A (1998)",Mystery|Thriller
481,M,3.378260869565217,Kalifornia (1993),Drama|Thriller
3259,M,3.3780487804878048,Far and Away (1992),Drama|Romance
1589,M,3.3777777777777778,Cop Land (1997),Crime|Drama|Mystery
3250,M,3.376865671641791,Alive (1993),Drama
2341,M,3.375,Dancing at Lughnasa (1998),Drama
2933,M,3.375,"Fire Within, The (Le Feu Follet) (1963)",Drama
3588,M,3.375,"King of Marvin Gardens, The (1972)",Crime|Drama
385,M,3.375,"Man of No Importance, A (1994)",Drama
443,M,3.375,"Endless Summer 2, The (1994)",Documentary
1038,M,3.375,Unhook the Stars (1996),Drama
3140,M,3.375,"Three Ages, The (1923)",Comedy
361,M,3.375,It Could Happen to You (1994),Drama|Romance
2101,M,3.375,Squanto: A Warrior's Tale (1994),Adventure|Drama
2984,M,3.375,On Any Sunday (1971),Documentary
3185,M,3.3745173745173744,Snow Falling on Cedars (1999),Drama
543,M,3.374493927125506,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
3430,M,3.374384236453202,Death Wish (1974),Action|Drama
2363,M,3.3740458015267176,Godzilla (Gojira) (1954),Action|Sci-Fi
3745,M,3.373913043478261,Titan A.E. (2000),Adventure|Animation|Sci-Fi
837,M,3.373134328358209,Matilda (1996),Children's|Comedy
938,M,3.3707865168539324,Gigi (1958),Musical
144,M,3.3696369636963697,"Brothers McMullen, The (1995)",Comedy
1621,M,3.369565217391304,Soul Food (1997),Drama
500,M,3.3689655172413793,Mrs. Doubtfire (1993),Comedy
2734,M,3.368715083798883,"Mosquito Coast, The (1986)",Drama
3402,M,3.3684210526315788,Turtle Diary (1985),Drama
680,M,3.3684210526315788,Alphaville (1965),Sci-Fi
3473,M,3.3684210526315788,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
2397,M,3.3684210526315788,Mass Appeal (1984),Drama
1380,M,3.3670411985018727,Grease (1978),Comedy|Musical|Romance
222,M,3.366412213740458,Circle of Friends (1995),Drama|Romance
3844,M,3.3659574468085105,Steel Magnolias (1989),Drama
3915,M,3.3658536585365852,Girlfight (2000),Drama
1441,M,3.364705882352941,Benny & Joon (1993),Comedy|Romance
3867,M,3.3636363636363638,All the Rage (a.k.a. It's the Rage) (1999),Drama
3302,M,3.3636363636363638,Beautiful People (1999),Comedy
851,M,3.3636363636363638,Basquiat (1996),Drama
2414,M,3.3633440514469455,Young Sherlock Holmes (1985),Action|Adventure|Mystery
3519,M,3.363128491620112,Force 10 from Navarone (1978),Action|War
2023,M,3.3630573248407645,"Godfather: Part III, The (1990)",Action|Crime|Drama
2661,M,3.3625,It Came from Outer Space (1953),Sci-Fi
2454,M,3.3624678663239074,"Fly, The (1958)",Horror|Sci-Fi
3618,M,3.361940298507463,Small Time Crooks (2000),Comedy
1339,M,3.3616161616161615,Bram Stoker's Dracula (1992),Horror|Romance
18,M,3.3615384615384616,Four Rooms (1995),Thriller
3827,M,3.361185983827493,Space Cowboys (2000),Action|Sci-Fi
3422,M,3.3607594936708862,She's Gotta Have It (1986),Comedy|Romance
2769,M,3.360655737704918,"Yards, The (1999)",Crime|Mystery
2812,M,3.358974358974359,In Too Deep (1999),Action|Thriller
2551,M,3.3586206896551722,Dead Ringers (1988),Drama|Thriller
3591,M,3.3579418344519016,Mr. Mom (1983),Comedy|Drama
2996,M,3.357142857142857,Music of the Heart (1999),Drama
3199,M,3.357142857142857,Pal Joey (1957),Comedy|Musical|Romance
2037,M,3.357142857142857,Candleshoe (1977),Adventure|Children's|Comedy
2180,M,3.357142857142857,Torn Curtain (1966),Thriller
2645,M,3.357142857142857,Dracula (1958),Horror
2021,M,3.3564954682779455,Dune (1984),Fantasy|Sci-Fi
1897,M,3.3552631578947367,High Art (1998),Drama|Romance
3513,M,3.3550295857988166,Rules of Engagement (2000),Drama|Thriller
155,M,3.3548387096774195,Beyond Rangoon (1995),Drama|War
2102,M,3.354609929078014,Steamboat Willie (1940),Animation|Children's|Comedy|Musical
2476,M,3.354385964912281,Heartbreak Ridge (1986),Action|War
2290,M,3.3541666666666665,Stardust Memories (1980),Comedy|Drama
3112,M,3.3529411764705883,'Night Mother (1986),Drama
2077,M,3.352272727272727,"Journey of Natty Gann, The (1985)",Adventure|Children's
1569,M,3.3503184713375798,My Best Friend's Wedding (1997),Comedy|Romance
1570,M,3.35,Tetsuo II: Body Hammer (1992),Sci-Fi
1612,M,3.35,"Kiss Me, Guido (1997)",Comedy
494,M,3.3494318181818183,Executive Decision (1996),Action|Thriller
2433,M,3.3491379310344827,"Civil Action, A (1998)",Drama
268,M,3.347826086956522,Little Odessa (1994),Drama
408,M,3.347826086956522,8 Seconds (1994),Drama
2891,M,3.347457627118644,"Happy, Texas (1999)",Comedy
3806,M,3.3469387755102042,MacKenna's Gold (1969),Western
3755,M,3.3467843631778056,"Perfect Storm, The (2000)",Action|Adventure|Thriller
1508,M,3.3448275862068964,Traveller (1997),Drama
1535,M,3.34375,Love! Valour! Compassion! (1997),Drama|Romance
715,M,3.34375,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
490,M,3.3435114503816794,Malice (1993),Thriller
1840,M,3.3412698412698414,He Got Game (1998),Drama
329,M,3.341047503045067,Star Trek: Generations (1994),Action|Adventure|Sci-Fi
367,M,3.34075723830735,"Mask, The (1994)",Comedy|Crime|Fantasy
3807,M,3.340659340659341,Sinbad and the Eye of the Tiger (1977),Action|Adventure
412,M,3.3395061728395063,"Age of Innocence, The (1993)",Drama
224,M,3.3392857142857144,Don Juan DeMarco (1995),Comedy|Drama|Romance
2057,M,3.3392857142857144,"Incredible Journey, The (1963)",Adventure|Children's
3005,M,3.3383947939262475,"Bone Collector, The (1999)",Thriller
2116,M,3.3377659574468086,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi
1395,M,3.3376623376623376,Tin Men (1987),Comedy|Drama
231,M,3.336594911937378,Dumb & Dumber (1994),Comedy
350,M,3.3343023255813953,"Client, The (1994)",Drama|Mystery|Thriller
1930,M,3.3333333333333335,Cavalcade (1933),Drama
1796,M,3.3333333333333335,In God's Hands (1998),Action|Drama
685,M,3.3333333333333335,It's My Party (1995),Drama
3575,M,3.3333333333333335,Defying Gravity (1997),Drama
1509,M,3.3333333333333335,All Over Me (1997),Drama
1164,M,3.3333333333333335,Two or Three Things I Know About Her (1966),Drama
1872,M,3.3333333333333335,Go Now (1995),Drama
708,M,3.3333333333333335,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
925,M,3.3333333333333335,Golden Earrings (1947),Adventure|Romance
2056,M,3.3333333333333335,In Search of the Castaways (1962),Adventure|Children's
2569,M,3.3333333333333335,Among Giants (1998),Drama|Romance
2281,M,3.3333333333333335,Monument Ave. (1998),Crime
2962,M,3.3333333333333335,Fever Pitch (1997),Comedy|Romance
1861,M,3.3333333333333335,Junk Mail (1997),Comedy|Thriller
2201,M,3.3333333333333335,"Paradine Case, The (1947)",Drama
2666,M,3.3333333333333335,It Conquered the World (1956),Sci-Fi
3537,M,3.3333333333333335,Where the Money Is (2000),Comedy|Drama
2825,M,3.3333333333333335,Rosie (1998),Drama
2768,M,3.3333333333333335,Stiff Upper Lips (1998),Comedy
3216,M,3.3333333333333335,Vampyros Lesbos (Las Vampiras) (1970),Horror
796,M,3.3333333333333335,"Very Natural Thing, A (1974)",Drama
666,M,3.3333333333333335,All Things Fair (1996),Drama
3486,M,3.3333333333333335,Devil Girl From Mars (1954),Sci-Fi
981,M,3.3333333333333335,Dangerous Ground (1997),Drama
3533,M,3.3333333333333335,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama
3207,M,3.3333333333333335,"Snows of Kilimanjaro, The (1952)",Adventure
2223,M,3.3333333333333335,"Farmer's Wife, The (1928)",Comedy
3603,M,3.3333333333333335,"Gay Deceivers, The (1969)",Comedy
3378,M,3.3333333333333335,"Ogre, The (Der Unhold) (1996)",Drama
1130,M,3.33160621761658,"Howling, The (1980)",Horror
458,M,3.329113924050633,Geronimo: An American Legend (1993),Drama|Western
3926,M,3.328767123287671,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
3684,M,3.3285714285714287,"Fabulous Baker Boys, The (1989)",Drama|Romance
3813,M,3.3278688524590163,Interiors (1978),Drama
1459,M,3.3277591973244145,Absolute Power (1997),Mystery|Thriller
2836,M,3.327731092436975,Outside Providence (1999),Comedy
1375,M,3.326530612244898,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
78,M,3.3255813953488373,"Crossing Guard, The (1995)",Drama
2003,M,3.324104234527687,Gremlins (1984),Comedy|Horror
495,M,3.323529411764706,In the Realm of the Senses (Ai no corrida) (1976),Drama
198,M,3.321904761904762,Strange Days (1995),Action|Crime|Sci-Fi
261,M,3.3217391304347825,Little Women (1994),Drama
1112,M,3.3214285714285716,Palookaville (1996),Action|Drama
2649,M,3.3207547169811322,Son of Frankenstein (1939),Horror
3218,M,3.32,Poison (1991),Drama
1059,M,3.31864406779661,William Shakespeare's Romeo and Juliet (1996),Drama|Romance
2141,M,3.3185185185185184,"American Tail, An (1986)",Animation|Children's|Comedy
2384,M,3.3184357541899443,Babe: Pig in the City (1998),Children's|Comedy
3794,M,3.3181818181818183,Chuck & Buck (2000),Comedy|Drama
3795,M,3.3181818181818183,"Five Senses, The (1999)",Drama
1620,M,3.3176895306859207,Kiss the Girls (1997),Crime|Drama|Thriller
3409,M,3.317548746518106,Final Destination (2000),Drama|Thriller
1049,M,3.316804407713499,"Ghost and the Darkness, The (1996)",Action|Adventure
3567,M,3.3157894736842106,Bossa Nova (1999),Comedy
3832,M,3.3157894736842106,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror
3845,M,3.3157894736842106,And God Created Woman (Et Dieu&#8230;Cr�a la Femme) (1956),Drama
3896,M,3.315068493150685,"Way of the Gun, The (2000)",Crime|Thriller
2519,M,3.315068493150685,House on Haunted Hill (1958),Horror
1173,M,3.3146853146853146,"Cook the Thief His Wife & Her Lover, The (1989)",Drama
3106,M,3.3125,Come See the Paradise (1990),Drama|Romance
241,M,3.3125,Fluke (1995),Children's|Drama
2245,M,3.3125,Working Girl (1988),Comedy|Drama
875,M,3.3125,Nothing to Lose (1994),Drama
22,M,3.3125,Copycat (1995),Crime|Drama|Thriller
2617,M,3.3121890547263684,"Mummy, The (1999)",Action|Adventure|Horror|Thriller
2572,M,3.3119658119658117,10 Things I Hate About You (1999),Comedy|Romance
2496,M,3.311926605504587,Blast from the Past (1999),Comedy|Romance
2393,M,3.3118594436310396,Star Trek: Insurrection (1998),Action|Sci-Fi
3446,M,3.310344827586207,Funny Bones (1995),Comedy
2345,M,3.310344827586207,Desert Bloom (1986),Drama
2689,M,3.310344827586207,Get Bruce (1999),Documentary
2759,M,3.3098159509202456,Dick (1999),Comedy
