MovieID,Occupation,avg(Rating),Title,Genres
522,16,3.75,Romper Stomper (1992),Action|Drama
2272,16,3.75,One True Thing (1998),Drama
1840,16,3.75,He Got Game (1998),Drama
2971,16,3.75,All That Jazz (1979),Musical
3836,16,3.75,Kelly's Heroes (1970),Action|Comedy|War
2583,16,3.75,Cookie's Fortune (1999),Mystery
1286,16,3.75,Somewhere in Time (1980),Drama|Romance
568,16,3.75,Bhaji on the Beach (1993),Comedy|Drama
2988,16,3.75,Melvin and Howard (1980),Drama
2570,16,3.75,"Walk on the Moon, A (1999)",Drama|Romance
536,16,3.75,"Simple Twist of Fate, A (1994)",Drama
2210,16,3.75,Sabotage (1936),Thriller
1929,16,3.75,Grand Hotel (1932),Drama
2204,16,3.75,Saboteur (1942),Thriller
3577,16,3.75,Two Moon Juction (1988),Drama
2321,16,3.75,Pleasantville (1998),Comedy
117,16,3.75,"Young Poisoner's Handbook, The (1995)",Crime
2099,16,3.75,Song of the South (1946),Adventure|Animation|Children's|Musical
1472,16,3.75,City of Industry (1997),Crime|Thriller
390,16,3.75,Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama
2488,16,3.75,Peeping Tom (1960),Drama|Horror|Thriller
2144,16,3.75,Sixteen Candles (1984),Comedy
2687,16,3.75,Tarzan (1999),Animation|Children's
3327,16,3.75,Beyond the Mat (2000),Documentary
2280,16,3.75,Clay Pigeons (1998),Crime
610,16,3.75,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
3556,16,3.75,"Virgin Suicides, The (1999)",Comedy|Drama
1695,16,3.75,Artemisia (1997),Drama
2682,16,3.75,Limbo (1999),Drama
3265,16,3.75,Hard-Boiled (Lashou shentan) (1992),Action|Crime
2114,16,3.75,"Outsiders, The (1983)",Drama
3920,16,3.75,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy
3896,16,3.75,"Way of the Gun, The (2000)",Crime|Thriller
3795,16,3.75,"Five Senses, The (1999)",Drama
32,16,3.7454545454545456,Twelve Monkeys (1995),Drama|Sci-Fi
553,16,3.742857142857143,Tombstone (1993),Western
3448,16,3.7419354838709675,"Good Morning, Vietnam (1987)",Comedy|Drama|War
1275,16,3.740740740740741,Highlander (1986),Action|Adventure
2076,16,3.740740740740741,Blue Velvet (1986),Drama|Mystery
1347,16,3.739130434782609,"Nightmare on Elm Street, A (1984)",Horror
2993,16,3.739130434782609,Thunderball (1965),Action
1049,16,3.739130434782609,"Ghost and the Darkness, The (1996)",Action|Adventure
1914,16,3.736842105263158,Smoke Signals (1998),Comedy|Drama
1396,16,3.7333333333333334,Sneakers (1992),Crime|Drama|Sci-Fi
1094,16,3.7333333333333334,"Crying Game, The (1992)",Drama|Romance|War
3526,16,3.731707317073171,Parenthood (1989),Comedy|Drama
3104,16,3.731707317073171,Midnight Run (1988),Action|Adventure|Comedy|Crime
1124,16,3.730769230769231,On Golden Pond (1981),Drama
1663,16,3.72972972972973,Stripes (1981),Comedy
1480,16,3.727272727272727,Smilla's Sense of Snow (1997),Action|Drama|Thriller
3771,16,3.727272727272727,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
2912,16,3.727272727272727,"Limey, The (1999)",Action|Crime|Drama
2288,16,3.725,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
1285,16,3.7241379310344827,Heathers (1989),Comedy
1095,16,3.7241379310344827,Glengarry Glen Ross (1992),Drama
3066,16,3.7222222222222223,Tora! Tora! Tora! (1970),War
1948,16,3.7222222222222223,Tom Jones (1963),Comedy
329,16,3.7209302325581395,Star Trek: Generations (1994),Action|Adventure|Sci-Fi
2065,16,3.72,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance
3793,16,3.72,X-Men (2000),Action|Sci-Fi
2344,16,3.7142857142857144,Runaway Train (1985),Action|Adventure|Drama|Thriller
507,16,3.7142857142857144,"Perfect World, A (1993)",Action|Drama
3120,16,3.7142857142857144,"Distinguished Gentleman, The (1992)",Comedy
3461,16,3.7142857142857144,Lord of the Flies (1963),Adventure|Drama|Thriller
3357,16,3.7142857142857144,East-West (Est-ouest) (1999),Drama|Romance
334,16,3.7142857142857144,Vanya on 42nd Street (1994),Drama
3726,16,3.7142857142857144,Assault on Precinct 13 (1976),Action|Thriller
3067,16,3.7142857142857144,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
3251,16,3.7142857142857144,Agnes of God (1985),Drama|Mystery
3213,16,3.7142857142857144,Batman: Mask of the Phantasm (1993),Animation|Children's
3738,16,3.7142857142857144,"Sugarland Express, The (1974)",Drama
1425,16,3.7142857142857144,Fierce Creatures (1997),Comedy
2967,16,3.7142857142857144,"Bad Seed, The (1956)",Drama|Thriller
1028,16,3.710526315789474,Mary Poppins (1964),Children's|Comedy|Musical
2302,16,3.7083333333333335,My Cousin Vinny (1992),Comedy
933,16,3.7083333333333335,To Catch a Thief (1955),Comedy|Romance|Thriller
357,16,3.706896551724138,Four Weddings and a Funeral (1994),Comedy|Romance
2391,16,3.7058823529411766,"Simple Plan, A (1998)",Crime|Thriller
45,16,3.7037037037037037,To Die For (1995),Comedy|Drama
2240,16,3.7,My Bodyguard (1980),Drama
3135,16,3.7,"Great Santini, The (1979)",Drama
942,16,3.7,Laura (1944),Crime|Film-Noir|Mystery
69,16,3.7,Friday (1995),Comedy
3406,16,3.7,Captain Horatio Hornblower (1951),Action|Adventure|War
380,16,3.7,True Lies (1994),Action|Adventure|Comedy|Romance
3093,16,3.7,McCabe & Mrs. Miller (1971),Drama|Western
3681,16,3.7,For a Few Dollars More (1965),Western
3476,16,3.696969696969697,Jacob's Ladder (1990),Horror|Mystery|Thriller
1923,16,3.694915254237288,There's Something About Mary (1998),Comedy
1466,16,3.6944444444444446,Donnie Brasco (1997),Crime|Drama
1785,16,3.6923076923076925,King of New York (1990),Action|Crime
2390,16,3.6923076923076925,Little Voice (1998),Comedy
931,16,3.6923076923076925,Spellbound (1945),Mystery|Romance|Thriller
3155,16,3.6923076923076925,Anna and the King (1999),Drama|Romance
3252,16,3.689655172413793,Scent of a Woman (1992),Drama
3501,16,3.6875,Murphy's Romance (1985),Comedy|Romance
3083,16,3.6842105263157894,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama
431,16,3.6818181818181817,Carlito's Way (1993),Crime|Drama
348,16,3.6818181818181817,Bullets Over Broadway (1994),Comedy
3494,16,3.68,True Grit (1969),Adventure|Western
151,16,3.6785714285714284,Rob Roy (1995),Drama|Romance|War
733,16,3.6779661016949152,"Rock, The (1996)",Action|Adventure|Thriller
3100,16,3.6774193548387095,"River Runs Through It, A (1992)",Drama
1073,16,3.673076923076923,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy
941,16,3.6666666666666665,"Mark of Zorro, The (1940)",Adventure
2582,16,3.6666666666666665,Twin Dragons (Shuang long hui) (1992),Action|Comedy
1348,16,3.6666666666666665,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
2081,16,3.6666666666666665,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance
2087,16,3.6666666666666665,Peter Pan (1953),Animation|Children's|Fantasy|Musical
1508,16,3.6666666666666665,Traveller (1997),Drama
1186,16,3.6666666666666665,"Sex, Lies, and Videotape (1989)",Drama
1125,16,3.6666666666666665,"Return of the Pink Panther, The (1974)",Comedy
2550,16,3.6666666666666665,"Haunting, The (1963)",Horror|Thriller
781,16,3.6666666666666665,Stealing Beauty (1996),Drama
465,16,3.6666666666666665,Heaven & Earth (1993),Action|Drama|War
2743,16,3.6666666666666665,Native Son (1986),Drama
3222,16,3.6666666666666665,Carmen (1984),Drama
2434,16,3.6666666666666665,Down in the Delta (1998),Drama
2721,16,3.6666666666666665,Trick (1999),Romance
2741,16,3.6666666666666665,No Mercy (1986),Action|Thriller
2659,16,3.6666666666666665,It Came from Hollywood (1982),Comedy|Documentary
3311,16,3.6666666666666665,"Man from Laramie, The (1955)",Western
2836,16,3.6666666666666665,Outside Providence (1999),Comedy
3154,16,3.6666666666666665,Blood on the Sun (1945),Drama|War
3568,16,3.6666666666666665,Smiling Fish and Goat on Fire (1999),Drama
1612,16,3.6666666666666665,"Kiss Me, Guido (1997)",Comedy
714,16,3.6666666666666665,Dead Man (1995),Western
82,16,3.6666666666666665,Antonia's Line (Antonia) (1995),Drama
3616,16,3.6666666666666665,Loser (2000),Comedy|Romance
722,16,3.6666666666666665,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary
1733,16,3.6666666666666665,Afterglow (1997),Drama|Romance
1354,16,3.6666666666666665,Breaking the Waves (1996),Drama
2987,16,3.6666666666666665,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
2654,16,3.6666666666666665,"Wolf Man, The (1941)",Horror
1188,16,3.6666666666666665,Strictly Ballroom (1992),Comedy|Romance
3358,16,3.6666666666666665,Defending Your Life (1991),Comedy|Romance
3270,16,3.6666666666666665,"Cutting Edge, The (1992)",Drama
40,16,3.6666666666666665,"Cry, the Beloved Country (1995)",Drama
1678,16,3.6666666666666665,"Joy Luck Club, The (1993)",Drama
1904,16,3.6666666666666665,Henry Fool (1997),Comedy|Drama
206,16,3.6666666666666665,Unzipped (1995),Documentary
2348,16,3.6666666666666665,Sid and Nancy (1986),Drama
2978,16,3.6666666666666665,Three to Tango (1999),Comedy|Romance
1184,16,3.6666666666666665,Mediterraneo (1991),Comedy|War
948,16,3.6666666666666665,Giant (1956),Drama
3567,16,3.6666666666666665,Bossa Nova (1999),Comedy
2276,16,3.6666666666666665,"Soldier's Daughter Never Cries, A (1998)",Drama
242,16,3.6666666666666665,Farinelli: il castrato (1994),Drama|Musical
2625,16,3.6666666666666665,Black Mask (Hak hap) (1996),Action
123,16,3.6666666666666665,Chungking Express (1994),Drama|Mystery|Romance
2123,16,3.6666666666666665,All Dogs Go to Heaven (1989),Animation|Children's
2139,16,3.6666666666666665,"Secret of NIMH, The (1982)",Animation|Children's
2287,16,3.6666666666666665,Them! (1954),Sci-Fi|Thriller|War
1458,16,3.6666666666666665,Touch (1997),Romance
3204,16,3.6666666666666665,"Boys from Brazil, The (1978)",Thriller
3536,16,3.6666666666666665,Keeping the Faith (2000),Comedy|Romance
384,16,3.6666666666666665,Bad Company (1995),Action
753,16,3.6666666666666665,"Month by the Lake, A (1995)",Comedy|Drama
3217,16,3.6666666666666665,"Star Is Born, A (1937)",Drama
3281,16,3.6666666666666665,"Brandon Teena Story, The (1998)",Documentary
918,16,3.6666666666666665,Meet Me in St. Louis (1944),Musical
2285,16,3.6666666666666665,If.... (1968),Drama
43,16,3.6666666666666665,Restoration (1995),Drama
1683,16,3.6666666666666665,"Wings of the Dove, The (1997)",Drama|Romance|Thriller
3622,16,3.6666666666666665,"Twelve Chairs, The (1970)",Comedy
665,16,3.6666666666666665,Underground (1995),War
3128,16,3.6666666666666665,"Map of the World, A (1999)",Drama
3806,16,3.6666666666666665,MacKenna's Gold (1969),Western
3275,16,3.6666666666666665,"Boondock Saints, The (1999)",Action|Comedy
156,16,3.6666666666666665,Blue in the Face (1995),Comedy
2458,16,3.6666666666666665,Armed and Dangerous (1986),Comedy|Crime
2033,16,3.6666666666666665,"Black Cauldron, The (1985)",Animation|Children's
495,16,3.6666666666666665,In the Realm of the Senses (Ai no corrida) (1976),Drama
2406,16,3.6610169491525424,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
3527,16,3.6607142857142856,Predator (1987),Action|Sci-Fi|Thriller
1393,16,3.660377358490566,Jerry Maguire (1996),Drama|Romance
1653,16,3.6595744680851063,Gattaca (1997),Drama|Sci-Fi|Thriller
1965,16,3.6578947368421053,Repo Man (1984),Comedy|Sci-Fi
785,16,3.6551724137931036,Kingpin (1996),Comedy
2130,16,3.652173913043478,Atlantic City (1980),Crime|Drama|Romance
900,16,3.65,"American in Paris, An (1951)",Musical|Romance
1012,16,3.6470588235294117,Old Yeller (1957),Children's|Drama
2312,16,3.6470588235294117,Children of a Lesser God (1986),Drama
2301,16,3.6470588235294117,History of the World: Part I (1981),Comedy
2022,16,3.6470588235294117,"Last Temptation of Christ, The (1988)",Drama
141,16,3.6470588235294117,"Birdcage, The (1996)",Comedy
3712,16,3.6470588235294117,Soapdish (1991),Comedy
1729,16,3.6451612903225805,Jackie Brown (1997),Crime|Drama
2407,16,3.642857142857143,Cocoon (1985),Comedy|Sci-Fi
1694,16,3.64,"Apostle, The (1997)",Drama
1343,16,3.638888888888889,Cape Fear (1991),Thriller
2278,16,3.638888888888889,Ronin (1998),Action|Crime|Thriller
25,16,3.6382978723404253,Leaving Las Vegas (1995),Drama|Romance
802,16,3.6363636363636362,Phenomenon (1996),Drama|Romance
1295,16,3.6363636363636362,"Unbearable Lightness of Being, The (1988)",Drama
3549,16,3.6363636363636362,Guys and Dolls (1955),Musical
2863,16,3.6363636363636362,"Hard Day's Night, A (1964)",Comedy|Musical
2245,16,3.6333333333333333,Working Girl (1988),Comedy|Drama
2294,16,3.6333333333333333,Antz (1998),Animation|Children's
235,16,3.63265306122449,Ed Wood (1994),Comedy|Drama
2231,16,3.6315789473684212,Rounders (1998),Crime|Drama
3893,16,3.6296296296296298,Nurse Betty (2000),Comedy|Thriller
1500,16,3.6296296296296298,Grosse Pointe Blank (1997),Comedy|Crime
3763,16,3.625,F/X (1986),Action|Crime|Thriller
261,16,3.625,Little Women (1994),Drama
968,16,3.625,Night of the Living Dead (1968),Horror|Sci-Fi
2649,16,3.625,Son of Frankenstein (1939),Horror
2928,16,3.625,"Razor's Edge, The (1984)",Drama
3624,16,3.625,Shanghai Noon (2000),Action
2232,16,3.625,Cube (1997),Sci-Fi|Thriller
2661,16,3.625,It Came from Outer Space (1953),Sci-Fi
1964,16,3.625,Klute (1971),Drama|Mystery
3555,16,3.6222222222222222,U-571 (2000),Action|Thriller
2890,16,3.6222222222222222,Three Kings (1999),Drama|War
1092,16,3.6216216216216215,Basic Instinct (1992),Mystery|Thriller
1810,16,3.619047619047619,Primary Colors (1998),Drama
2921,16,3.619047619047619,High Plains Drifter (1972),Western
39,16,3.618181818181818,Clueless (1995),Comedy|Romance
1608,16,3.6153846153846154,Air Force One (1997),Action|Thriller
2870,16,3.6153846153846154,Barefoot in the Park (1967),Comedy
1566,16,3.6153846153846154,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical
3159,16,3.6153846153846154,Fantasia 2000 (1999),Animation|Children's|Musical
2167,16,3.6129032258064515,Blade (1998),Action|Adventure|Horror
2401,16,3.611111111111111,Pale Rider (1985),Western
492,16,3.611111111111111,Manhattan Murder Mystery (1993),Comedy|Mystery
230,16,3.611111111111111,Dolores Claiborne (1994),Drama|Thriller
2140,16,3.608695652173913,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi
2539,16,3.607142857142857,Analyze This (1999),Comedy
3108,16,3.604651162790698,"Fisher King, The (1991)",Comedy|Drama|Romance
1721,16,3.6029411764705883,Titanic (1997),Drama|Romance
3546,16,3.6,What Ever Happened to Baby Jane? (1962),Drama|Thriller
3676,16,3.6,Eraserhead (1977),Drama|Horror
1290,16,3.6,Some Kind of Wonderful (1987),Drama|Romance
1916,16,3.6,Buffalo 66 (1998),Action|Comedy|Drama
3868,16,3.6,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy
3864,16,3.6,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
3713,16,3.6,"Long Walk Home, The (1990)",Drama
77,16,3.6,Nico Icon (1995),Documentary
2151,16,3.6,"Gods Must Be Crazy II, The (1989)",Comedy
2295,16,3.6,"Impostors, The (1998)",Comedy
3703,16,3.6,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
2116,16,3.6,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi
1014,16,3.6,Pollyanna (1960),Children's|Comedy|Drama
3678,16,3.6,"Man with the Golden Arm, The (1955)",Drama
3304,16,3.6,Blue Collar (1978),Crime|Drama
1647,16,3.6,Playing God (1997),Crime|Thriller
1392,16,3.6,Citizen Ruth (1996),Comedy|Drama
164,16,3.6,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller
3882,16,3.6,Bring It On (2000),Comedy
493,16,3.6,Menace II Society (1993),Action|Crime|Drama
57,16,3.6,Home for the Holidays (1995),Drama
3262,16,3.6,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery
1464,16,3.6,Lost Highway (1997),Mystery
1827,16,3.6,"Big One, The (1997)",Comedy|Documentary
2989,16,3.6,For Your Eyes Only (1981),Action
1296,16,3.6,"Room with a View, A (1986)",Drama|Romance
1015,16,3.6,Homeward Bound: The Incredible Journey (1993),Adventure|Children's
3792,16,3.6,Duel in the Sun (1946),Western
2790,16,3.6,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror
3160,16,3.595744680851064,Magnolia (1999),Drama
2353,16,3.5952380952380953,Enemy of the State (1998),Action|Thriller
2640,16,3.5925925925925926,Superman (1978),Action|Adventure|Sci-Fi
3169,16,3.590909090909091,"Falcon and the Snowman, The (1984)",Drama
2403,16,3.590909090909091,First Blood (1982),Action
2046,16,3.590909090909091,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi
1885,16,3.590909090909091,"Opposite of Sex, The (1998)",Comedy|Drama
2108,16,3.58974358974359,L.A. Story (1991),Comedy|Romance
2795,16,3.586206896551724,Vacation (1983),Comedy
2159,16,3.5833333333333335,Henry: Portrait of a Serial Killer (1990),Crime|Horror
1372,16,3.5833333333333335,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi
2467,16,3.5833333333333335,"Name of the Rose, The (1986)",Mystery
448,16,3.5833333333333335,Fearless (1993),Drama
3925,16,3.5833333333333335,Stranger Than Paradise (1984),Comedy
3105,16,3.5806451612903225,Awakenings (1990),Drama
2941,16,3.5789473684210527,South Pacific (1958),Musical|Romance|War
1370,16,3.5762711864406778,Die Hard 2 (1990),Action|Thriller
339,16,3.5757575757575757,While You Were Sleeping (1995),Comedy|Romance
3244,16,3.5714285714285716,"Goodbye Girl, The (1977)",Comedy|Romance
1866,16,3.5714285714285716,"Big Hit, The (1998)",Action|Comedy
1175,16,3.5714285714285716,Delicatessen (1991),Comedy|Sci-Fi
906,16,3.5714285714285716,Gaslight (1944),Mystery|Thriller
3529,16,3.5714285714285716,"Postman Always Rings Twice, The (1981)",Crime|Thriller
145,16,3.5714285714285716,Bad Boys (1995),Action
708,16,3.5714285714285716,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
2757,16,3.5714285714285716,Frances (1982),Drama
1218,16,3.5714285714285716,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller
2075,16,3.5714285714285716,Mephisto (1981),Drama|War
154,16,3.5714285714285716,Belle de jour (1967),Drama
3366,16,3.5714285714285716,Where Eagles Dare (1969),Action|Adventure|War
3011,16,3.5714285714285716,"They Shoot Horses, Don't They? (1969)",Drama
3872,16,3.5714285714285716,"Suddenly, Last Summer (1959)",Drama
3163,16,3.5714285714285716,Topsy-Turvy (1999),Drama
3176,16,3.5689655172413794,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
2001,16,3.5681818181818183,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
21,16,3.566666666666667,Get Shorty (1995),Action|Comedy|Drama
1183,16,3.5660377358490565,"English Patient, The (1996)",Drama|Romance|War
3185,16,3.5652173913043477,Snow Falling on Cedars (1999),Drama
454,16,3.5641025641025643,"Firm, The (1993)",Drama|Thriller
2311,16,3.5625,2010 (1984),Mystery|Sci-Fi
3300,16,3.5625,Pitch Black (2000),Action|Sci-Fi
2058,16,3.5609756097560976,"Negotiator, The (1998)",Action|Thriller
1639,16,3.5588235294117645,Chasing Amy (1997),Drama|Romance
1371,16,3.558139534883721,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi
281,16,3.5555555555555554,Nobody's Fool (1994),Drama
3189,16,3.5555555555555554,My Dog Skip (1999),Comedy
938,16,3.5555555555555554,Gigi (1958),Musical
381,16,3.5555555555555554,When a Man Loves a Woman (1994),Drama
266,16,3.5555555555555554,Legends of the Fall (1994),Drama|Romance|War|Western
2709,16,3.5555555555555554,Muppets From Space (1999),Children's|Comedy
1589,16,3.5555555555555554,Cop Land (1997),Crime|Drama|Mystery
1173,16,3.5555555555555554,"Cook the Thief His Wife & Her Lover, The (1989)",Drama
2447,16,3.5555555555555554,Varsity Blues (1999),Comedy|Drama
3396,16,3.5555555555555554,"Muppet Movie, The (1979)",Children's|Comedy
188,16,3.5555555555555554,"Prophecy, The (1995)",Horror
2560,16,3.5555555555555554,Ravenous (1999),Drama|Horror
592,16,3.5535714285714284,Batman (1989),Action|Adventure|Crime|Drama
3036,16,3.55,Quest for Fire (1981),Adventure
1120,16,3.55,"People vs. Larry Flynt, The (1996)",Drama
3516,16,3.55,"Bell, Book and Candle (1958)",Comedy|Romance
952,16,3.55,Around the World in 80 Days (1956),Adventure|Comedy
1345,16,3.5483870967741935,Carrie (1976),Horror
3101,16,3.5476190476190474,Fatal Attraction (1987),Thriller
2303,16,3.5454545454545454,Nashville (1975),Drama|Musical
3444,16,3.5454545454545454,Bloodsport (1988),Action
222,16,3.5454545454545454,Circle of Friends (1995),Drama|Romance
2633,16,3.5454545454545454,"Mummy, The (1932)",Horror|Romance
3617,16,3.5454545454545454,Road Trip (2000),Comedy
3685,16,3.5428571428571427,Prizzi's Honor (1985),Comedy|Drama|Romance
2273,16,3.5416666666666665,Rush Hour (1998),Action|Thriller
2490,16,3.5405405405405403,Payback (1999),Action|Thriller
3153,16,3.5384615384615383,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
2476,16,3.5384615384615383,Heartbreak Ridge (1986),Action|War
3618,16,3.5384615384615383,Small Time Crooks (2000),Comedy
362,16,3.5384615384615383,"Jungle Book, The (1994)",Adventure|Children's|Romance
2115,16,3.537037037037037,Indiana Jones and the Temple of Doom (1984),Action|Adventure
1339,16,3.5357142857142856,Bram Stoker's Dracula (1992),Horror|Romance
3635,16,3.5357142857142856,"Spy Who Loved Me, The (1977)",Action
1672,16,3.533333333333333,"Rainmaker, The (1997)",Drama
236,16,3.533333333333333,French Kiss (1995),Comedy|Romance
2707,16,3.533333333333333,Arlington Road (1999),Thriller
3744,16,3.533333333333333,Shaft (2000),Action|Crime
3755,16,3.533333333333333,"Perfect Storm, The (2000)",Action|Adventure|Thriller
1783,16,3.533333333333333,Palmetto (1998),Film-Noir|Mystery|Thriller
1061,16,3.5294117647058822,Sleepers (1996),Crime|Drama
2528,16,3.5294117647058822,Logan's Run (1976),Action|Adventure|Sci-Fi
599,16,3.5294117647058822,"Wild Bunch, The (1969)",Western
2985,16,3.5272727272727273,Robocop (1987),Action|Crime|Sci-Fi
3450,16,3.526315789473684,Grumpy Old Men (1993),Comedy
1747,16,3.5238095238095237,Wag the Dog (1997),Comedy|Drama
1042,16,3.5238095238095237,That Thing You Do! (1996),Comedy
2764,16,3.5217391304347827,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller
3513,16,3.5217391304347827,Rules of Engagement (2000),Drama|Thriller
2085,16,3.5217391304347827,101 Dalmatians (1961),Animation|Children's
3479,16,3.5217391304347827,Ladyhawke (1985),Adventure|Fantasy|Romance
3255,16,3.52,"League of Their Own, A (1992)",Comedy|Drama
2463,16,3.52,Ruthless People (1986),Comedy
2393,16,3.5128205128205128,Star Trek: Insurrection (1998),Action|Sci-Fi
1883,16,3.5121951219512195,Bulworth (1998),Comedy
2622,16,3.5,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy
1366,16,3.5,"Crucible, The (1996)",Drama
2009,16,3.5,Soylent Green (1973),Sci-Fi|Thriller
1306,16,3.5,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi
409,16,3.5,Above the Rim (1994),Drama
3924,16,3.5,Pajama Party (1964),Comedy
2666,16,3.5,It Conquered the World (1956),Sci-Fi
3466,16,3.5,Heart and Souls (1993),Comedy|Fantasy
2605,16,3.5,Entrapment (1999),Crime|Thriller
3724,16,3.5,Coming Home (1978),Drama|War
805,16,3.5,"Time to Kill, A (1996)",Drama
207,16,3.5,"Walk in the Clouds, A (1995)",Drama|Romance
140,16,3.5,Up Close and Personal (1996),Drama|Romance
224,16,3.5,Don Juan DeMarco (1995),Comedy|Drama|Romance
3901,16,3.5,Duets (2000),Comedy|Drama
2598,16,3.5,Pushing Tin (1999),Comedy
1642,16,3.5,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
295,16,3.5,"Pyromaniac's Love Story, A (1995)",Comedy|Romance
3770,16,3.5,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller
158,16,3.5,Casper (1995),Adventure|Children's
3805,16,3.5,Knightriders (1981),Action|Adventure|Drama
80,16,3.5,"White Balloon, The (Badkonake Sefid ) (1995)",Drama
14,16,3.5,Nixon (1995),Drama
3784,16,3.5,"Kid, The (2000)",Comedy
2963,16,3.5,Joe the King (1999),Crime|Drama
3515,16,3.5,Me Myself I (2000),Comedy
2879,16,3.5,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy
3339,16,3.5,Cross of Iron (1977),War
2891,16,3.5,"Happy, Texas (1999)",Comedy
962,16,3.5,They Made Me a Criminal (1939),Crime|Drama
1410,16,3.5,"Evening Star, The (1996)",Comedy|Drama
3720,16,3.5,Sunshine (1999),Drama
3124,16,3.5,Agnes Browne (1999),Comedy|Drama
663,16,3.5,Kids in the Hall: Brain Candy (1996),Comedy
652,16,3.5,"301, 302 (1995)",Mystery
149,16,3.5,Amateur (1994),Crime|Drama|Thriller
1609,16,3.5,187 (1997),Drama
2885,16,3.5,Guinevere (1999),Drama|Romance
2190,16,3.5,Why Do Fools Fall In Love? (1998),Drama
650,16,3.5,Moll Flanders (1996),Drama
3223,16,3.5,"Zed & Two Noughts, A (1985)",Drama
1167,16,3.5,Dear God (1996),Comedy
475,16,3.5,In the Name of the Father (1993),Drama
766,16,3.5,I Shot Andy Warhol (1996),Drama
521,16,3.5,Romeo Is Bleeding (1993),Crime|Thriller
2846,16,3.5,"Adventures of Milo and Otis, The (1986)",Children's
3810,16,3.5,White Sands (1992),Drama|Thriller
1527,16,3.5,"Fifth Element, The (1997)",Action|Sci-Fi
451,16,3.5,Flesh and Bone (1993),Drama|Mystery|Romance
3553,16,3.5,Gossip (2000),Drama|Thriller
3930,16,3.5,"Creature From the Black Lagoon, The (1954)",Horror
2152,16,3.5,Air Bud: Golden Receiver (1998),Children's|Comedy
2250,16,3.5,Men Don't Leave (1990),Drama
1442,16,3.5,Prefontaine (1997),Drama
3760,16,3.5,"Kentucky Fried Movie, The (1977)",Comedy
3412,16,3.5,"Bear, The (1988)",Adventure
2006,16,3.5,"Mask of Zorro, The (1998)",Action|Adventure|Romance
2035,16,3.5,Blackbeard's Ghost (1968),Children's|Comedy
215,16,3.5,Before Sunrise (1995),Drama|Romance
494,16,3.5,Executive Decision (1996),Action|Thriller
2525,16,3.5,Alligator (1980),Action|Horror|Sci-Fi
2696,16,3.5,"Dinner Game, The (Le D�ner de cons) (1998)",Comedy
3644,16,3.5,Dark Command (1940),Western
3786,16,3.5,But I'm a Cheerleader (1999),Comedy
829,16,3.5,Joe's Apartment (1996),Comedy|Musical
2860,16,3.5,Blue Streak (1999),Comedy
3503,16,3.5,Solaris (Solyaris) (1972),Drama|Sci-Fi
2257,16,3.5,No Small Affair (1984),Comedy|Romance
191,16,3.5,"Scarlet Letter, The (1995)",Drama
2888,16,3.5,Drive Me Crazy (1999),Comedy|Romance
997,16,3.5,Caught (1996),Drama|Thriller
335,16,3.5,"Underneath, The (1995)",Mystery|Thriller
