MovieID,Age,avg(Rating),Title,Genres
22,50,3.625,Copycat (1995),Crime|Drama|Thriller
2763,50,3.625,"Thomas Crown Affair, The (1999)",Action|Thriller
3304,50,3.625,Blue Collar (1978),Crime|Drama
2926,50,3.625,Hairspray (1988),Comedy|Drama
3284,50,3.625,They Might Be Giants (1971),Comedy|Romance
3241,50,3.625,"Cup, The (Ph�rpa) (1999)",Comedy
1875,50,3.625,Clockwatchers (1997),Comedy
2753,50,3.625,"Bedroom Window, The (1987)",Thriller
483,50,3.625,King of the Hill (1993),Drama
3548,50,3.6216216216216215,Auntie Mame (1958),Comedy|Drama
233,50,3.619047619047619,Exotica (1994),Drama
3546,50,3.619047619047619,What Ever Happened to Baby Jane? (1962),Drama|Thriller
1620,50,3.619047619047619,Kiss the Girls (1997),Crime|Drama|Thriller
1396,50,3.6153846153846154,Sneakers (1992),Crime|Drama|Sci-Fi
225,50,3.6153846153846154,Disclosure (1994),Drama|Thriller
1833,50,3.6153846153846154,Mercury Rising (1998),Action|Drama|Thriller
252,50,3.6153846153846154,I.Q. (1994),Comedy|Romance
2867,50,3.6153846153846154,Fright Night (1985),Comedy|Horror
86,50,3.6153846153846154,White Squall (1996),Adventure|Drama
52,50,3.6153846153846154,Mighty Aphrodite (1995),Comedy
7,50,3.6129032258064515,Sabrina (1995),Comedy|Romance
2870,50,3.6129032258064515,Barefoot in the Park (1967),Comedy
3699,50,3.6125,Starman (1984),Adventure|Drama|Romance|Sci-Fi
3527,50,3.611111111111111,Predator (1987),Action|Sci-Fi|Thriller
1639,50,3.611111111111111,Chasing Amy (1997),Drama|Romance
48,50,3.611111111111111,Pocahontas (1995),Animation|Children's|Musical|Romance
2291,50,3.610526315789474,Edward Scissorhands (1990),Drama|Romance
1275,50,3.6097560975609757,Highlander (1986),Action|Adventure
272,50,3.6097560975609757,"Madness of King George, The (1994)",Drama
261,50,3.608695652173913,Little Women (1994),Drama
2184,50,3.608695652173913,"Trouble with Harry, The (1955)",Mystery|Thriller
786,50,3.607142857142857,Eraser (1996),Action|Thriller
1215,50,3.607142857142857,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi
2929,50,3.607142857142857,Reds (1981),Drama
1286,50,3.607142857142857,Somewhere in Time (1980),Drama|Romance
1544,50,3.6043956043956045,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
3803,50,3.6,Greaser's Palace (1972),Drama
147,50,3.6,"Basketball Diaries, The (1995)",Drama
1463,50,3.6,That Old Feeling (1997),Comedy|Romance
3269,50,3.6,Forever Young (1992),Adventure|Romance|Sci-Fi
3882,50,3.6,Bring It On (2000),Comedy
3886,50,3.6,Steal This Movie! (2000),Drama
3746,50,3.6,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
2822,50,3.6,Medicine Man (1992),Adventure|Romance
2939,50,3.6,Niagara (1953),Drama|Thriller
999,50,3.6,2 Days in the Valley (1996),Crime
294,50,3.6,"Perez Family, The (1995)",Comedy|Romance
1860,50,3.6,Character (Karakter) (1997),Drama
3827,50,3.6,Space Cowboys (2000),Action|Sci-Fi
2152,50,3.6,Air Bud: Golden Receiver (1998),Children's|Comedy
2904,50,3.6,Rain (1932),Drama
3807,50,3.6,Sinbad and the Eye of the Tiger (1977),Action|Adventure
2393,50,3.6,Star Trek: Insurrection (1998),Action|Sci-Fi
3910,50,3.6,Dancer in the Dark (2000),Drama|Musical
631,50,3.6,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical
2348,50,3.6,Sid and Nancy (1986),Drama
2123,50,3.6,All Dogs Go to Heaven (1989),Animation|Children's
2644,50,3.6,Dracula (1931),Horror
1030,50,3.6,Pete's Dragon (1977),Adventure|Animation|Children's|Musical
3252,50,3.6,Scent of a Woman (1992),Drama
517,50,3.6,Rising Sun (1993),Action|Drama|Mystery
1943,50,3.6,"Greatest Show on Earth, The (1952)",Drama
279,50,3.6,My Family (1995),Drama
3738,50,3.6,"Sugarland Express, The (1974)",Drama
896,50,3.6,Wild Reeds (1994),Drama
3137,50,3.6,"Sea Wolves, The (1980)",Action|War
3121,50,3.6,"Hitch-Hiker, The (1953)",Film-Noir
2205,50,3.6,Mr. & Mrs. Smith (1941),Comedy
1194,50,3.6,Up in Smoke (1978),Comedy
2179,50,3.6,Topaz (1969),Thriller
1015,50,3.6,Homeward Bound: The Incredible Journey (1993),Adventure|Children's
967,50,3.6,"Outlaw, The (1943)",Western
835,50,3.6,Foxfire (1996),Drama
1154,50,3.6,T-Men (1947),Film-Noir
580,50,3.6,Princess Caraboo (1994),Drama
1673,50,3.5972222222222223,Boogie Nights (1997),Drama
3074,50,3.5952380952380953,Jeremiah Johnson (1972),Western
2100,50,3.5949367088607596,Splash (1984),Comedy|Fantasy|Romance
1371,50,3.5925925925925926,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi
1835,50,3.5925925925925926,City of Angels (1998),Romance
2988,50,3.590909090909091,Melvin and Howard (1980),Drama
562,50,3.590909090909091,Welcome to the Dollhouse (1995),Comedy|Drama
900,50,3.590909090909091,"American in Paris, An (1951)",Musical|Romance
3755,50,3.58974358974359,"Perfect Storm, The (2000)",Action|Adventure|Thriller
1008,50,3.588235294117647,"Davy Crockett, King of the Wild Frontier (1955)",Western
3005,50,3.5869565217391304,"Bone Collector, The (1999)",Thriller
3682,50,3.586206896551724,Magnum Force (1973),Western
3155,50,3.586206896551724,Anna and the King (1999),Drama|Romance
490,50,3.5833333333333335,Malice (1993),Thriller
1187,50,3.5833333333333335,Passion Fish (1992),Drama
277,50,3.5833333333333335,Miracle on 34th Street (1994),Drama
3185,50,3.5806451612903225,Snow Falling on Cedars (1999),Drama
1682,50,3.58,"Truman Show, The (1998)",Drama
2528,50,3.576923076923077,Logan's Run (1976),Action|Adventure|Sci-Fi
1171,50,3.576923076923077,Bob Roberts (1992),Comedy
6,50,3.576923076923077,Heat (1995),Action|Crime|Thriller
2707,50,3.575,Arlington Road (1999),Thriller
3744,50,3.5714285714285716,Shaft (2000),Action|Crime
3105,50,3.5714285714285716,Awakenings (1990),Drama
2138,50,3.5714285714285716,Watership Down (1978),Animation|Children's|Drama|Fantasy
2077,50,3.5714285714285716,"Journey of Natty Gann, The (1985)",Adventure|Children's
2118,50,3.5714285714285716,"Dead Zone, The (1983)",Horror|Thriller
3720,50,3.5714285714285716,Sunshine (1999),Drama
3554,50,3.5714285714285716,Love and Basketball (2000),Drama|Romance
2613,50,3.5714285714285716,Night of the Comet (1984),Action|Horror|Sci-Fi
282,50,3.5714285714285716,Nell (1994),Drama
280,50,3.5714285714285716,Murder in the First (1995),Drama|Thriller
2494,50,3.5714285714285716,"Last Days, The (1998)",Documentary
2059,50,3.5714285714285716,"Parent Trap, The (1998)",Children's|Drama
1507,50,3.5714285714285716,Paradise Road (1997),Drama|War
2542,50,3.5714285714285716,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
223,50,3.5714285714285716,Clerks (1994),Comedy
105,50,3.5714285714285716,"Bridges of Madison County, The (1995)",Drama|Romance
3339,50,3.5714285714285716,Cross of Iron (1977),War
425,50,3.5714285714285716,Blue Sky (1994),Drama|Romance
2089,50,3.5714285714285716,"Rescuers Down Under, The (1990)",Animation|Children's
731,50,3.5714285714285716,Heaven's Prisoners (1996),Mystery|Thriller
2001,50,3.5692307692307694,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
2433,50,3.5681818181818183,"Civil Action, A (1998)",Drama
2539,50,3.5681818181818183,Analyze This (1999),Comedy
1968,50,3.5675675675675675,"Breakfast Club, The (1985)",Comedy|Drama
2145,50,3.5675675675675675,Pretty in Pink (1986),Comedy|Drama|Romance
3251,50,3.566666666666667,Agnes of God (1985),Drama|Mystery
535,50,3.5652173913043477,Short Cuts (1993),Drama
1876,50,3.5636363636363635,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller
3020,50,3.5625,Falling Down (1993),Action|Drama
3217,50,3.5625,"Star Is Born, A (1937)",Drama
3724,50,3.5609756097560976,Coming Home (1978),Drama|War
2993,50,3.558139534883721,Thunderball (1965),Action
3176,50,3.5568181818181817,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
781,50,3.5555555555555554,Stealing Beauty (1996),Drama
695,50,3.5555555555555554,True Crime (1995),Mystery|Thriller
3169,50,3.5555555555555554,"Falcon and the Snowman, The (1984)",Drama
2795,50,3.5555555555555554,Vacation (1983),Comedy
2875,50,3.5555555555555554,Sommersby (1993),Drama|Mystery|Romance
848,50,3.5555555555555554,"Spitfire Grill, The (1996)",Drama
2231,50,3.5555555555555554,Rounders (1998),Crime|Drama
2141,50,3.5555555555555554,"American Tail, An (1986)",Animation|Children's|Comedy
2874,50,3.5555555555555554,"Pajama Game, The (1957)",Comedy
1031,50,3.5555555555555554,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical
3112,50,3.5555555555555554,'Night Mother (1986),Drama
2012,50,3.5526315789473686,Back to the Future Part III (1990),Comedy|Sci-Fi|Western
1339,50,3.5526315789473686,Bram Stoker's Dracula (1992),Horror|Romance
1912,50,3.5517241379310347,Out of Sight (1998),Action|Crime|Romance
2803,50,3.5517241379310347,"Pelican Brief, The (1993)",Thriller
3420,50,3.5517241379310347,...And Justice for All (1979),Drama|Thriller
1810,50,3.5517241379310347,Primary Colors (1998),Drama
3071,50,3.55,Stand and Deliver (1987),Drama
1014,50,3.55,Pollyanna (1960),Children's|Comedy|Drama
1683,50,3.55,"Wings of the Dove, The (1997)",Drama|Romance|Thriller
1594,50,3.55,In the Company of Men (1997),Drama
2161,50,3.5483870967741935,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy
1663,50,3.5476190476190474,Stripes (1981),Comedy
3672,50,3.5454545454545454,Benji (1974),Adventure|Children's
516,50,3.5454545454545454,Renaissance Man (1994),Comedy|Drama|War
2090,50,3.5454545454545454,"Rescuers, The (1977)",Animation|Children's
2899,50,3.5454545454545454,Gulliver's Travels (1939),Adventure|Animation|Children's
2738,50,3.5454545454545454,Crimes of the Heart (1986),Comedy|Drama
3355,50,3.5454545454545454,"Ninth Gate, The (2000)",Thriller
46,50,3.5454545454545454,How to Make an American Quilt (1995),Drama|Romance
748,50,3.5416666666666665,"Arrival, The (1996)",Action|Sci-Fi|Thriller
3145,50,3.5416666666666665,"Cradle Will Rock, The (1999)",Drama
2143,50,3.5384615384615383,Legend (1985),Adventure|Fantasy|Romance
3512,50,3.5384615384615383,Return to Me (2000),Drama|Romance
3726,50,3.5384615384615383,Assault on Precinct 13 (1976),Action|Thriller
3308,50,3.5357142857142856,"Flamingo Kid, The (1984)",Comedy|Drama
3406,50,3.5357142857142856,Captain Horatio Hornblower (1951),Action|Adventure|War
780,50,3.5350877192982457,Independence Day (ID4) (1996),Action|Sci-Fi|War
3029,50,3.533333333333333,Nighthawks (1981),Action|Drama
1049,50,3.533333333333333,"Ghost and the Darkness, The (1996)",Action|Adventure
1017,50,3.533333333333333,Swiss Family Robinson (1960),Adventure|Children's
3197,50,3.533333333333333,"Presidio, The (1988)",Action
1073,50,3.5319148936170213,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy
1345,50,3.53125,Carrie (1976),Horror
3565,50,3.5294117647058822,Where the Heart Is (2000),Comedy|Drama
3244,50,3.5294117647058822,"Goodbye Girl, The (1977)",Comedy|Romance
2550,50,3.5294117647058822,"Haunting, The (1963)",Horror|Thriller
3633,50,3.526315789473684,On Her Majesty's Secret Service (1969),Action
2861,50,3.526315789473684,For Love of the Game (1999),Comedy|Drama
477,50,3.526315789473684,What's Love Got to Do with It? (1993),Drama
588,50,3.5238095238095237,Aladdin (1992),Animation|Children's|Comedy|Musical
2344,50,3.5217391304347827,Runaway Train (1985),Action|Adventure|Drama|Thriller
3618,50,3.52,Small Time Crooks (2000),Comedy
2759,50,3.5172413793103448,Dick (1999),Comedy
1120,50,3.5172413793103448,"People vs. Larry Flynt, The (1996)",Drama
3494,50,3.5161290322580645,True Grit (1969),Adventure|Western
3156,50,3.5161290322580645,Bicentennial Man (1999),Comedy|Drama|Sci-Fi
1125,50,3.5142857142857142,"Return of the Pink Panther, The (1974)",Comedy
1127,50,3.5135135135135136,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
2553,50,3.5128205128205128,Village of the Damned (1960),Horror|Sci-Fi|Thriller
348,50,3.511111111111111,Bullets Over Broadway (1994),Comedy
2058,50,3.509433962264151,"Negotiator, The (1998)",Action|Thriller
3825,50,3.5,Coyote Ugly (2000),Drama
574,50,3.5,Spanking the Monkey (1994),Comedy|Drama
2043,50,3.5,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy
3903,50,3.5,Urbania (2000),Drama
726,50,3.5,Last Dance (1996),Drama
552,50,3.5,"Three Musketeers, The (1993)",Action|Adventure|Comedy
2432,50,3.5,Stepmom (1998),Drama
3901,50,3.5,Duets (2000),Comedy|Drama
806,50,3.5,American Buffalo (1996),Drama
2475,50,3.5,52 Pick-Up (1986),Action|Mystery|Thriller
229,50,3.5,Death and the Maiden (1994),Drama|Thriller
362,50,3.5,"Jungle Book, The (1994)",Adventure|Children's|Romance
2384,50,3.5,Babe: Pig in the City (1998),Children's|Comedy
3106,50,3.5,Come See the Paradise (1990),Drama|Romance
861,50,3.5,Supercop (1992),Action|Thriller
3898,50,3.5,Bait (2000),Action|Comedy
2249,50,3.5,My Blue Heaven (1990),Comedy
2035,50,3.5,Blackbeard's Ghost (1968),Children's|Comedy
3643,50,3.5,"Fighting Seabees, The (1944)",Action|Drama|War
753,50,3.5,"Month by the Lake, A (1995)",Comedy|Drama
1785,50,3.5,King of New York (1990),Action|Crime
1624,50,3.5,"Thousand Acres, A (1997)",Drama
1218,50,3.5,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller
117,50,3.5,"Young Poisoner's Handbook, The (1995)",Crime
1909,50,3.5,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller
1422,50,3.5,Murder at 1600 (1997),Mystery|Thriller
3496,50,3.5,Madame Sousatzka (1988),Drama
3571,50,3.5,Time Code (2000),Drama
2678,50,3.5,Desert Blue (1999),Drama
3915,50,3.5,Girlfight (2000),Drama
2890,50,3.5,Three Kings (1999),Drama|War
94,50,3.5,Beautiful Girls (1996),Drama
2420,50,3.5,"Karate Kid, The (1984)",Drama
27,50,3.5,Now and Then (1995),Drama
524,50,3.5,Rudy (1993),Drama
113,50,3.5,Before and After (1996),Drama|Mystery
1758,50,3.5,Dangerous Beauty (1998),Drama
155,50,3.5,Beyond Rangoon (1995),Drama|War
2400,50,3.5,Prancer (1989),Children's|Drama
2474,50,3.5,"Color of Money, The (1986)",Drama
1060,50,3.5,Swingers (1996),Comedy|Drama
3330,50,3.5,Splendor in the Grass (1961),Drama
2437,50,3.5,Wilde (1997),Drama
3398,50,3.5,"Muppets Take Manhattan, The (1984)",Children's|Comedy
1566,50,3.5,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical
182,50,3.5,Moonlight and Valentino (1995),Drama|Romance
3794,50,3.5,Chuck & Buck (2000),Comedy|Drama
3792,50,3.5,Duel in the Sun (1946),Western
2074,50,3.5,"Night Porter, The (Il Portiere di notte) (1974)",Drama
802,50,3.5,Phenomenon (1996),Drama|Romance
722,50,3.5,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary
2139,50,3.5,"Secret of NIMH, The (1982)",Animation|Children's
536,50,3.5,"Simple Twist of Fate, A (1994)",Drama
381,50,3.5,When a Man Loves a Woman (1994),Drama
2496,50,3.5,Blast from the Past (1999),Comedy|Romance
1496,50,3.5,Anna Karenina (1997),Drama|Romance
577,50,3.5,Andre (1994),Adventure|Children's
2813,50,3.5,"Source, The (1999)",Documentary
1123,50,3.5,"Perfect Candidate, A (1996)",Documentary
1416,50,3.5,Evita (1996),Drama|Musical
2337,50,3.5,Velvet Goldmine (1998),Drama
201,50,3.5,Three Wishes (1995),Drama
3318,50,3.5,Deterrence (1998),Thriller
2029,50,3.5,Billy's Hollywood Screen Kiss (1997),Comedy|Romance
488,50,3.5,M. Butterfly (1993),Drama
392,50,3.5,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Children's
3599,50,3.5,Anchors Aweigh (1945),Comedy|Musical
1056,50,3.5,Jude (1996),Drama
1444,50,3.5,Guantanamera (1994),Comedy
1290,50,3.5,Some Kind of Wonderful (1987),Drama|Romance
451,50,3.5,Flesh and Bone (1993),Drama|Mystery|Romance
3679,50,3.5,"Decline of Western Civilization, The (1981)",Documentary
3110,50,3.5,Country (1984),Drama
2691,50,3.5,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama
680,50,3.5,Alphaville (1965),Sci-Fi
2888,50,3.5,Drive Me Crazy (1999),Comedy|Romance
2582,50,3.5,Twin Dragons (Shuang long hui) (1992),Action|Comedy
1273,50,3.5,Down by Law (1986),Comedy|Drama
2773,50,3.5,Alice and Martin (Alice et Martin) (1998),Drama
3473,50,3.5,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
1889,50,3.5,Insomnia (1997),Thriller
3642,50,3.5,In Old California (1942),Western
3756,50,3.5,"Golden Bowl, The (2000)",Drama
958,50,3.5,Lady of Burlesque (1943),Comedy|Mystery
3522,50,3.5,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
603,50,3.5,"Bye Bye, Love (1995)",Comedy
3154,50,3.5,Blood on the Sun (1945),Drama|War
1044,50,3.5,Surviving Picasso (1996),Drama
1656,50,3.5,Swept from the Sea (1997),Romance
2103,50,3.5,Tall Tale (1994),Adventure|Children's
560,50,3.5,"Beans of Egypt, Maine, The (1994)",Drama
3776,50,3.5,Melody Time (1948),Animation|Children's|Musical
3333,50,3.5,"Killing of Sister George, The (1968)",Drama
114,50,3.5,Margaret's Museum (1995),Drama
679,50,3.5,"Run of the Country, The (1995)",Drama
3711,50,3.5,Sarafina! (1992),Drama
1413,50,3.5,"Whole Wide World, The (1996)",Drama
2923,50,3.5,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy
3878,50,3.5,X: The Unknown (1956),Sci-Fi
2295,50,3.5,"Impostors, The (1998)",Comedy
3533,50,3.5,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama
2473,50,3.5,Soul Man (1986),Comedy
3492,50,3.5,"Son of the Sheik, The (1926)",Adventure
1071,50,3.5,For the Moment (1994),Romance|War
40,50,3.5,"Cry, the Beloved Country (1995)",Drama
939,50,3.5,"Reluctant Debutante, The (1958)",Comedy|Drama
1472,50,3.5,City of Industry (1997),Crime|Thriller
2876,50,3.5,Thumbelina (1994),Animation|Children's
3127,50,3.5,Holy Smoke (1999),Drama
2507,50,3.5,Breakfast of Champions (1999),Comedy
1113,50,3.5,"Associate, The (1996)",Comedy
885,50,3.5,Bogus (1996),Children's|Drama|Fantasy
320,50,3.5,Suture (1993),Film-Noir|Thriller
875,50,3.5,Nothing to Lose (1994),Drama
1814,50,3.5,"Price Above Rubies, A (1998)",Drama
1651,50,3.5,Telling Lies in America (1997),Drama
3344,50,3.5,Blood Feast (1963),Horror
2928,50,3.5,"Razor's Edge, The (1984)",Drama
2299,50,3.5,"Battle of the Sexes, The (1959)",Comedy
3374,50,3.5,Daughters of the Dust (1992),Drama
1160,50,3.5,Six of a Kind (1934),Comedy
2577,50,3.5,Metroland (1997),Comedy|Drama
183,50,3.5,Mute Witness (1994),Thriller
2628,50,3.495798319327731,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
235,50,3.4927536231884058,Ed Wood (1994),Comedy|Drama
1089,50,3.4915254237288136,Reservoir Dogs (1992),Crime|Thriller
2454,50,3.491228070175439,"Fly, The (1958)",Horror|Sci-Fi
2009,50,3.4893617021276597,Soylent Green (1973),Sci-Fi|Thriller
2278,50,3.4893617021276597,Ronin (1998),Action|Crime|Thriller
3203,50,3.4838709677419355,Dead Calm (1989),Thriller
968,50,3.4827586206896552,Night of the Living Dead (1968),Horror|Sci-Fi
3863,50,3.4827586206896552,"Cell, The (2000)",Sci-Fi|Thriller
3812,50,3.4814814814814814,Everything You Always Wanted to Know About Sex (1972),Comedy
3099,50,3.480769230769231,Shampoo (1975),Comedy|Romance
3298,50,3.48,Boiler Room (2000),Drama
3267,50,3.4782608695652173,"Mariachi, El (1992)",Action|Thriller
2841,50,3.4761904761904763,Stir of Echoes (1999),Thriller
2529,50,3.4757281553398056,Planet of the Apes (1968),Action|Sci-Fi
2943,50,3.473684210526316,Indochine (1992),Drama|Romance
3701,50,3.473684210526316,Alien Nation (1988),Crime|Drama|Sci-Fi
3445,50,3.473684210526316,Eyes of Laura Mars (1978),Mystery|Thriller
3129,50,3.4705882352941178,Sweet and Lowdown (1999),Comedy|Drama
3831,50,3.4705882352941178,Saving Grace (2000),Comedy
2178,50,3.4705882352941178,Frenzy (1972),Thriller
1135,50,3.466666666666667,Private Benjamin (1980),Comedy
964,50,3.466666666666667,Angel and the Badman (1947),Western
1183,50,3.466666666666667,"English Patient, The (1996)",Drama|Romance|War
2657,50,3.465909090909091,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
2011,50,3.462686567164179,Back to the Future Part II (1989),Comedy|Sci-Fi
224,50,3.4615384615384617,Don Juan DeMarco (1995),Comedy|Drama|Romance
3594,50,3.4615384615384617,Center Stage (2000),Drama
2956,50,3.4615384615384617,Someone to Watch Over Me (1987),Action|Crime|Thriller
1907,50,3.4615384615384617,Mulan (1998),Animation|Children's
2266,50,3.4615384615384617,"Butcher's Wife, The (1991)",Comedy|Romance
3925,50,3.4615384615384617,Stranger Than Paradise (1984),Comedy
2991,50,3.4594594594594597,Live and Let Die (1973),Action
3552,50,3.457627118644068,Caddyshack (1980),Comedy
2193,50,3.4571428571428573,Willow (1988),Action|Adventure|Fantasy
368,50,3.4571428571428573,Maverick (1994),Action|Comedy|Western
1395,50,3.4571428571428573,Tin Men (1987),Comedy|Drama
1380,50,3.4565217391304346,Grease (1978),Comedy|Musical|Romance
3007,50,3.4545454545454546,American Movie (1999),Documentary
2133,50,3.4545454545454546,Adventures in Babysitting (1987),Adventure|Comedy
3529,50,3.4545454545454546,"Postman Always Rings Twice, The (1981)",Crime|Thriller
2889,50,3.4545454545454546,"Mystery, Alaska (1999)",Comedy
3109,50,3.4545454545454546,"River, The (1984)",Drama
185,50,3.4545454545454546,"Net, The (1995)",Sci-Fi|Thriller
2105,50,3.4545454545454546,Tron (1982),Action|Adventure|Fantasy|Sci-Fi
45,50,3.4516129032258065,To Die For (1995),Comedy|Drama
3927,50,3.450980392156863,Fantastic Voyage (1966),Adventure|Sci-Fi
2180,50,3.45,Torn Curtain (1966),Thriller
2369,50,3.4464285714285716,Desperately Seeking Susan (1985),Comedy|Romance
256,50,3.4444444444444446,Junior (1994),Comedy|Sci-Fi
1061,50,3.4444444444444446,Sleepers (1996),Crime|Drama
3367,50,3.4444444444444446,"Devil's Brigade, The (1968)",War
1346,50,3.4444444444444446,Cat People (1982),Horror
1635,50,3.4444444444444446,"Ice Storm, The (1997)",Drama
3179,50,3.4444444444444446,Angela's Ashes (1999),Drama
2736,50,3.4444444444444446,Brighton Beach Memoirs (1986),Comedy
16,50,3.4444444444444446,Casino (1995),Drama|Thriller
3795,50,3.4444444444444446,"Five Senses, The (1999)",Drama
1699,50,3.4444444444444446,"Butcher Boy, The (1998)",Drama
3208,50,3.4444444444444446,Loaded Weapon 1 (1993),Action|Comedy
506,50,3.4444444444444446,Orlando (1993),Drama
1589,50,3.4411764705882355,Cop Land (1997),Crime|Drama|Mystery
163,50,3.44,Desperado (1995),Action|Romance|Thriller
2912,50,3.4375,"Limey, The (1999)",Action|Crime|Drama
3712,50,3.4375,Soapdish (1991),Comedy
3836,50,3.4347826086956523,Kelly's Heroes (1970),Action|Comedy|War
3639,50,3.4347826086956523,"Man with the Golden Gun, The (1974)",Action
2688,50,3.4339622641509435,"General's Daughter, The (1999)",Drama|Thriller
3157,50,3.433333333333333,Stuart Little (1999),Children's|Comedy
2294,50,3.433333333333333,Antz (1998),Animation|Children's
2094,50,3.433333333333333,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
3117,50,3.4285714285714284,Ride with the Devil (1999),Drama|Romance|War
2419,50,3.4285714285714284,Extremities (1986),Drama|Thriller
461,50,3.4285714285714284,Go Fish (1994),Drama|Romance
3414,50,3.4285714285714284,Love Is a Many-Splendored Thing (1955),Romance
691,50,3.4285714285714284,Mrs. Winterbourne (1996),Comedy|Romance
100,50,3.4285714285714284,City Hall (1996),Drama|Thriller
2744,50,3.4285714285714284,Otello (1986),Drama
1373,50,3.4285714285714284,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi
2405,50,3.4285714285714284,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
504,50,3.4285714285714284,No Escape (1994),Action|Sci-Fi
1006,50,3.4285714285714284,"Chamber, The (1996)",Drama
3514,50,3.4285714285714284,Joe Gould's Secret (2000),Drama
801,50,3.4285714285714284,Harriet the Spy (1996),Children's|Comedy
1722,50,3.4285714285714284,Tomorrow Never Dies (1997),Action|Romance|Thriller
3684,50,3.4285714285714284,"Fabulous Baker Boys, The (1989)",Drama|Romance
2187,50,3.4285714285714284,Stage Fright (1950),Mystery|Thriller
2252,50,3.4285714285714284,Hero (1992),Comedy|Drama
322,50,3.4285714285714284,Swimming with Sharks (1995),Comedy|Drama
464,50,3.4285714285714284,Hard Target (1993),Action|Adventure|Crime|Thriller
3045,50,3.4285714285714284,Peter's Friends (1992),Comedy|Drama
2131,50,3.4285714285714284,Autumn Sonata (H�stsonaten ) (1978),Drama
2427,50,3.4242424242424243,"Thin Red Line, The (1998)",Action|Drama|War
1480,50,3.423076923076923,Smilla's Sense of Snow (1997),Action|Drama|Thriller
1732,50,3.4225352112676055,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
3476,50,3.4193548387096775,Jacob's Ladder (1990),Horror|Mystery|Thriller
586,50,3.4186046511627906,Home Alone (1990),Children's|Comedy
1883,50,3.418181818181818,Bulworth (1998),Comedy
2617,50,3.418181818181818,"Mummy, The (1999)",Action|Adventure|Horror|Thriller
2896,50,3.4166666666666665,Alvarez Kelly (1966),Western
2541,50,3.4166666666666665,Cruel Intentions (1999),Drama
1059,50,3.4166666666666665,William Shakespeare's Romeo and Juliet (1996),Drama|Romance
3598,50,3.4166666666666665,Hamlet (2000),Drama
3556,50,3.4166666666666665,"Virgin Suicides, The (1999)",Comedy|Drama
3506,50,3.4166666666666665,North Dallas Forty (1979),Comedy|Drama
2746,50,3.4150943396226414,Little Shop of Horrors (1986),Comedy|Horror|Musical
2455,50,3.4146341463414633,"Fly, The (1986)",Horror|Sci-Fi
3868,50,3.41025641025641,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy
1093,50,3.4074074074074074,"Doors, The (1991)",Drama|Musical
3430,50,3.4074074074074074,Death Wish (1974),Action|Drama
1485,50,3.4054054054054053,Liar Liar (1997),Comedy
2490,50,3.4054054054054053,Payback (1999),Action|Thriller
3809,50,3.4035087719298245,What About Bob? (1991),Comedy
837,50,3.4,Matilda (1996),Children's|Comedy
2253,50,3.4,Toys (1992),Action|Comedy|Fantasy
3612,50,3.4,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
465,50,3.4,Heaven & Earth (1993),Action|Drama|War
2989,50,3.4,For Your Eyes Only (1981),Action
2622,50,3.4,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy
851,50,3.4,Basquiat (1996),Drama
3950,50,3.4,Tigerland (2000),Drama
1609,50,3.4,187 (1997),Drama
2696,50,3.4,"Dinner Game, The (Le D�ner de cons) (1998)",Comedy
1367,50,3.4,101 Dalmatians (1996),Children's|Comedy
