MovieID,avg(Rating),Title,Genres
755,3.7777777777777777,Kim (1950),Children's|Drama
2562,3.7777777777777777,Bandits (1997),Drama
2946,3.7731958762886597,Help! (1965),Comedy|Musical
1860,3.772727272727273,Character (Karakter) (1997),Drama
3175,3.771412037037037,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3168,3.7711340206185566,Easy Rider (1969),Adventure|Drama
1673,3.769503546099291,Boogie Nights (1997),Drama
3526,3.7694204685573367,Parenthood (1989),Comedy|Drama
531,3.769230769230769,"Secret Garden, The (1993)",Children's|Drama
2401,3.769230769230769,Pale Rider (1985),Western
3289,3.769230769230769,Not One Less (Yi ge dou bu neng shao) (1999),Drama
2776,3.769230769230769,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
1584,3.768451519536903,Contact (1997),Drama|Sci-Fi
3357,3.766990291262136,East-West (Est-ouest) (1999),Drama|Romance
3516,3.7665198237885464,"Bell, Book and Candle (1958)",Comedy|Romance
728,3.7649769585253456,Cold Comfort Farm (1995),Comedy
2721,3.764705882352941,Trick (1999),Romance
2904,3.764705882352941,Rain (1932),Drama
77,3.764705882352941,Nico Icon (1995),Documentary
3071,3.764525993883792,Stand and Deliver (1987),Drama
480,3.7638473053892216,Jurassic Park (1993),Action|Adventure|Sci-Fi
3816,3.763157894736842,"Official Story, The (La Historia Oficial) (1985)",Drama
2076,3.7629969418960245,Blue Velvet (1986),Drama|Mystery
3028,3.762589928057554,"Taming of the Shrew, The (1967)",Comedy
1893,3.761904761904762,Beyond Silence (1996),Drama
3532,3.761904761904762,Freedom for Us (� nous la libert� ) (1931),Comedy
1683,3.761467889908257,"Wings of the Dove, The (1997)",Drama|Romance|Thriller
2654,3.7611940298507465,"Wolf Man, The (1941)",Horror
539,3.760649087221095,Sleepless in Seattle (1993),Comedy|Romance
1873,3.7606177606177607,"Mis�rables, Les (1998)",Drama
2700,3.760441292356186,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
3330,3.759259259259259,Splendor in the Grass (1961),Drama
1393,3.7590539541759056,Jerry Maguire (1996),Drama|Romance
300,3.7588652482269502,Quiz Show (1994),Drama
3510,3.7588306942752743,Frequency (2000),Drama|Thriller
249,3.7586206896551726,Immortal Beloved (1994),Drama|Romance
3822,3.757142857142857,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance
2081,3.756521739130435,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance
1910,3.7560975609756095,I Went Down (1997),Action|Comedy|Crime
3100,3.756019261637239,"River Runs Through It, A (1992)",Drama
194,3.755868544600939,Smoke (1995),Drama
1022,3.755632582322357,Cinderella (1950),Animation|Children's|Musical
3678,3.7555555555555555,"Man with the Golden Arm, The (1955)",Drama
3613,3.75531914893617,Things Change (1988),Comedy
3386,3.755291005291005,JFK (1991),Drama|Mystery
897,3.7551020408163267,For Whom the Bell Tolls (1943),Adventure|War
321,3.7540983606557377,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama
948,3.753846153846154,Giant (1956),Drama
3406,3.7523809523809524,Captain Horatio Hornblower (1951),Action|Adventure|War
1321,3.7522768670309654,"American Werewolf in London, An (1981)",Horror
2391,3.751677852348993,"Simple Plan, A (1998)",Crime|Thriller
596,3.751004016064257,Pinocchio (1940),Animation|Children's
1845,3.750830564784053,Zero Effect (1998),Comedy|Thriller
974,3.75,Algiers (1938),Drama|Romance
190,3.75,Safe (1995),Thriller
3495,3.75,Roadside Prophets (1992),Comedy|Drama
1144,3.75,"Line King: Al Hirschfeld, The (1996)",Documentary
3932,3.75,"Invisible Man, The (1933)",Horror|Sci-Fi
3256,3.75,Patriot Games (1992),Action|Thriller
937,3.75,Love in the Afternoon (1957),Comedy|Romance
97,3.75,"Hate (Haine, La) (1995)",Drama
2129,3.75,"Saltmen of Tibet, The (1997)",Documentary
3747,3.75,Jesus' Son (1999),Drama
2299,3.75,"Battle of the Sexes, The (1959)",Comedy
985,3.75,Small Wonders (1996),Documentary
757,3.75,Ashes of Time (1994),Drama
404,3.75,Brother Minister: The Assassination of Malcolm X (1994),Documentary
3536,3.7484662576687118,Keeping the Faith (2000),Comedy|Romance
2967,3.748031496062992,"Bad Seed, The (1956)",Drama|Thriller
2243,3.747782002534854,Broadcast News (1987),Comedy|Drama|Romance
1279,3.747422680412371,Night on Earth (1991),Comedy|Drama
2725,3.7473684210526317,Twin Falls Idaho (1999),Drama
2952,3.747311827956989,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller
2922,3.7468879668049793,Hang 'em High (1967),Western
3753,3.7451612903225806,"Patriot, The (2000)",Action|Drama|War
3339,3.744186046511628,Cross of Iron (1977),War
357,3.7437145174371453,Four Weddings and a Funeral (1994),Comedy|Romance
2109,3.743455497382199,"Jerk, The (1979)",Comedy
3034,3.7434402332361514,Robin Hood (1973),Animation|Children's
483,3.7432432432432434,King of the Hill (1993),Drama
1907,3.742857142857143,Mulan (1998),Animation|Children's
2239,3.7422680412371134,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
2938,3.7419354838709675,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama
959,3.7413793103448274,Of Human Bondage (1934),Drama
3713,3.7411764705882353,"Long Walk Home, The (1990)",Drama
1124,3.740740740740741,On Golden Pond (1981),Drama
49,3.740740740740741,When Night Is Falling (1995),Drama|Romance
2075,3.740740740740741,Mephisto (1981),Drama|War
1580,3.739952718676123,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
1392,3.73972602739726,Citizen Ruth (1996),Comedy|Drama
1725,3.739130434782609,"Education of Little Tree, The (1997)",Drama
2018,3.738539898132428,Bambi (1942),Animation|Children's
1732,3.7383773928896993,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
2669,3.7383177570093458,Pork Chop Hill (1959),War
2852,3.7378048780487805,"Soldier's Story, A (1984)",Drama
3494,3.7375,True Grit (1969),Adventure|Western
3397,3.7374301675977653,"Great Muppet Caper, The (1981)",Children's|Comedy
846,3.736842105263158,Flirt (1995),Drama
2347,3.736842105263158,"Pope of Greenwich Village, The (1984)",Action
1171,3.7349397590361444,Bob Roberts (1992),Comedy
3448,3.733826247689464,"Good Morning, Vietnam (1987)",Comedy|Drama|War
3284,3.7333333333333334,They Might Be Giants (1971),Comedy|Romance
2131,3.7333333333333334,Autumn Sonata (H�stsonaten ) (1978),Drama
1154,3.7333333333333334,T-Men (1947),Film-Noir
2981,3.7333333333333334,"Brother, Can You Spare a Dime? (1975)",Documentary
1094,3.7314890154597236,"Crying Game, The (1992)",Drama|Romance|War
1572,3.730769230769231,Contempt (Le M�pris) (1963),Drama
1937,3.7301587301587302,Going My Way (1944),Comedy
2697,3.7291666666666665,My Son the Fanatic (1998),Comedy|Drama|Romance
3260,3.7291666666666665,Howards End (1992),Drama
3723,3.7286245353159853,Hamlet (1990),Drama
1396,3.7277726856095326,Sneakers (1992),Crime|Drama|Sci-Fi
2342,3.727272727272727,Hard Core Logo (1996),Comedy
1123,3.727272727272727,"Perfect Candidate, A (1996)",Documentary
1730,3.727272727272727,Kundun (1997),Drama
2150,3.726618705035971,"Gods Must Be Crazy, The (1980)",Comedy
154,3.7261904761904763,Belle de jour (1967),Drama
349,3.7261567516525025,Clear and Present Danger (1994),Action|Adventure|Thriller
1694,3.7261146496815285,"Apostle, The (1997)",Drama
272,3.7258485639686683,"Madness of King George, The (1994)",Drama
3008,3.7254901960784315,Last Night (1998),Thriller
94,3.7252747252747254,Beautiful Girls (1996),Drama
1684,3.7241379310344827,Mrs. Dalloway (1997),Romance
161,3.723684210526316,Crimson Tide (1995),Drama|Thriller|War
3936,3.7232142857142856,"Phantom of the Opera, The (1943)",Drama|Thriller
733,3.723134328358209,"Rock, The (1996)",Action|Adventure|Thriller
1169,3.7222222222222223,American Dream (1990),Documentary
3447,3.7222222222222223,"Good Earth, The (1937)",Drama
3546,3.7219730941704037,What Ever Happened to Baby Jane? (1962),Drama|Thriller
3487,3.7205882352941178,"Dorado, El (1967)",Western
3831,3.7204301075268815,Saving Grace (2000),Comedy
659,3.72,Purple Noon (1960),Crime|Thriller
2117,3.7194244604316546,Nineteen Eighty-Four (1984),Drama|Sci-Fi
492,3.719402985074627,Manhattan Murder Mystery (1993),Comedy|Mystery
3724,3.717948717948718,Coming Home (1978),Drama|War
1693,3.717948717948718,Amistad (1997),Drama
551,3.717871485943775,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical
279,3.717391304347826,My Family (1995),Drama
3133,3.7142857142857144,Go West (1925),Comedy
2189,3.7142857142857144,I Married A Strange Person (1997),Animation
621,3.7142857142857144,My Favorite Season (1993),Drama
2593,3.7142857142857144,"Monster, The (Il Mostro) (1994)",Comedy
2276,3.7142857142857144,"Soldier's Daughter Never Cries, A (1998)",Drama
2125,3.7139423076923075,Ever After: A Cinderella Story (1998),Drama|Romance
3420,3.71356783919598,...And Justice for All (1979),Drama|Thriller
3252,3.7135135135135133,Scent of a Woman (1992),Drama
1982,3.7134387351778657,Halloween (1978),Horror
322,3.712918660287081,Swimming with Sharks (1995),Comedy|Drama
3052,3.7128412537917086,Dogma (1999),Comedy
2529,3.712564543889845,Planet of the Apes (1968),Action|Sci-Fi
3920,3.712121212121212,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy
3181,3.7116564417177913,Titus (1999),Drama
1653,3.711234911792015,Gattaca (1997),Drama|Sci-Fi|Thriller
2144,3.710709318497914,Sixteen Candles (1984),Comedy
1517,3.7103734439834026,Austin Powers: International Man of Mystery (1997),Comedy
2096,3.710371819960861,Sleeping Beauty (1959),Animation|Children's|Musical
2706,3.7098632109431247,American Pie (1999),Comedy
3076,3.7096774193548385,Irma la Douce (1963),Comedy
3727,3.7094594594594597,Near Dark (1987),Comedy|Horror
1356,3.7091603053435116,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi
3371,3.7083333333333335,Bound for Glory (1976),Drama
1297,3.7081447963800906,Real Genius (1985),Comedy
2108,3.7066666666666666,L.A. Story (1991),Comedy|Romance
2963,3.7058823529411766,Joe the King (1999),Crime|Drama
2993,3.7054455445544554,Thunderball (1965),Action
941,3.704761904761905,"Mark of Zorro, The (1940)",Adventure
1012,3.7043189368770766,Old Yeller (1957),Children's|Drama
3163,3.7039473684210527,Topsy-Turvy (1999),Drama
2210,3.7037037037037037,Sabotage (1936),Thriller
3188,3.7037037037037037,"Life and Times of Hank Greenberg, The (1998)",Documentary
1019,3.7026086956521738,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi
2118,3.7024793388429753,"Dead Zone, The (1983)",Horror|Thriller
1484,3.7016129032258065,"Daytrippers, The (1996)",Mystery
3129,3.701388888888889,Sweet and Lowdown (1999),Comedy|Drama
1082,3.7012987012987013,"Candidate, The (1972)",Drama
3066,3.7010309278350517,Tora! Tora! Tora! (1970),War
3282,3.7,Different for Girls (1996),Comedy
389,3.7,"Colonel Chabert, Le (1994)",Drama|Romance|War
2690,3.7,"Ideal Husband, An (1999)",Comedy
3111,3.699530516431925,Places in the Heart (1984),Drama
348,3.698901098901099,Bullets Over Broadway (1994),Comedy
2750,3.6982456140350877,Radio Days (1987),Comedy|Drama
1032,3.697142857142857,Alice in Wonderland (1951),Animation|Children's|Musical
3093,3.6971153846153846,McCabe & Mrs. Miller (1971),Drama|Western
3852,3.6971153846153846,"Tao of Steve, The (2000)",Comedy
3143,3.696969696969697,Hell in the Pacific (1968),Drama|War
83,3.696969696969697,Once Upon a Time... When We Were Colored (1995),Drama
2321,3.6968911917098444,Pleasantville (1998),Comedy
235,3.696871628910464,Ed Wood (1994),Comedy|Drama
62,3.6968576709796674,Mr. Holland's Opus (1995),Drama
2857,3.6967418546365916,Yellow Submarine (1968),Animation|Musical
3604,3.69672131147541,Gypsy (1962),Musical
3244,3.6956521739130435,"Goodbye Girl, The (1977)",Comedy|Romance
893,3.6956521739130435,Mother Night (1996),Drama
1951,3.6948356807511735,Oliver! (1968),Musical
2620,3.6944444444444446,This Is My Father (1998),Drama|Romance
2968,3.6940594059405942,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
441,3.6936236391912907,Dazed and Confused (1993),Comedy
1885,3.692434210526316,"Opposite of Sex, The (1998)",Comedy|Drama
1811,3.6923076923076925,"Niagara, Niagara (1997)",Drama
503,3.6923076923076925,"New Age, The (1994)",Drama
2696,3.691358024691358,"Dinner Game, The (Le D�ner de cons) (1998)",Comedy
431,3.6910569105691056,Carlito's Way (1993),Crime|Drama
2390,3.690909090909091,Little Voice (1998),Comedy
3682,3.6904761904761907,Magnum Force (1973),Western
1729,3.6892265193370166,Jackie Brown (1997),Crime|Drama
2406,3.6892193308550185,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
2171,3.688775510204082,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance
2866,3.6884422110552766,"Buddy Holly Story, The (1978)",Drama
1029,3.688380281690141,Dumbo (1941),Animation|Children's|Musical
309,3.6875,"Red Firecracker, Green Firecracker (1994)",Drama
1695,3.6875,Artemisia (1997),Drama
2114,3.6875,"Outsiders, The (1983)",Drama
3267,3.6873706004140785,"Mariachi, El (1992)",Action|Thriller
2353,3.687246963562753,Enemy of the State (1998),Action|Thriller
1101,3.6861386138613863,Top Gun (1986),Action|Romance
1068,3.6857142857142855,Crossfire (1947),Crime|Film-Noir
1994,3.6842767295597483,Poltergeist (1982),Horror|Thriller
2744,3.6842105263157894,Otello (1986),Drama
803,3.6842105263157894,Walking and Talking (1996),Romance
1127,3.6839650145772596,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
3150,3.683333333333333,"War Zone, The (1999)",Drama
3576,3.683098591549296,"Hidden, The (1987)",Action|Horror|Sci-Fi
1965,3.6830892143808254,Repo Man (1984),Comedy|Sci-Fi
2916,3.682364729458918,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
3358,3.681614349775785,Defending Your Life (1991),Comedy|Romance
3868,3.680635838150289,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy
3512,3.6806167400881056,Return to Me (2000),Drama|Romance
3418,3.6803105151729003,Thelma & Louise (1991),Action|Drama
671,3.6798245614035086,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
2987,3.6798221234018897,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
3255,3.6797088262056414,"League of Their Own, A (1992)",Comedy|Drama
2912,3.679324894514768,"Limey, The (1999)",Action|Crime|Drama
982,3.6790123456790123,Picnic (1955),Drama
583,3.6785714285714284,Dear Diary (Caro Diario) (1994),Comedy|Drama
3203,3.6780684104627768,Dead Calm (1989),Thriller
342,3.6776061776061777,Muriel's Wedding (1994),Comedy|Romance
2115,3.676131322094055,Indiana Jones and the Temple of Doom (1984),Action|Adventure
917,3.675324675324675,"Little Princess, The (1939)",Children's|Drama
509,3.674342105263158,"Piano, The (1993)",Drama|Romance
3703,3.6740812379110253,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
3479,3.6734317343173433,Ladyhawke (1985),Adventure|Fantasy|Romance
968,3.6713286713286712,Night of the Living Dead (1968),Horror|Sci-Fi
2029,3.6710526315789473,Billy's Hollywood Screen Kiss (1997),Comedy|Romance
1343,3.671033478893741,Cape Fear (1991),Thriller
206,3.6707317073170733,Unzipped (1995),Documentary
3101,3.669576059850374,Fatal Attraction (1987),Thriller
3873,3.6678571428571427,Cat Ballou (1965),Comedy|Western
3670,3.6666666666666665,"Story of G.I. Joe, The (1945)",War
3720,3.6666666666666665,Sunshine (1999),Drama
3309,3.6666666666666665,"Dog's Life, A (1920)",Comedy
729,3.6666666666666665,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
3056,3.6666666666666665,Oxygen (1999),Thriller
1509,3.6666666666666665,All Over Me (1997),Drama
850,3.6666666666666665,Cyclo (1995),Crime|Drama
3855,3.6666666666666665,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance
1039,3.6666666666666665,Synthetic Pleasures (1995),Documentary
394,3.6666666666666665,Coldblooded (1995),Action
3241,3.6666666666666665,"Cup, The (Ph�rpa) (1999)",Comedy
90,3.6666666666666665,"Journey of August King, The (1995)",Drama
2510,3.6666666666666665,Just the Ticket (1999),Comedy|Romance
3230,3.6666666666666665,"Odessa File, The (1974)",Thriller
3559,3.6666666666666665,Limelight (1952),Drama
702,3.6666666666666665,Faces (1968),Drama
3950,3.6666666666666665,Tigerland (2000),Drama
2073,3.6666666666666665,Fandango (1985),Comedy
3657,3.6666666666666665,Pandora and the Flying Dutchman (1951),Drama
1534,3.6666666666666665,"Bonheur, Le (1965)",Drama
2833,3.6666666666666665,Lucie Aubrac (1997),Romance|War
3242,3.6666666666666665,Santitos (1997),Comedy
3461,3.6657223796033995,Lord of the Flies (1963),Adventure|Drama|Thriller
2687,3.665158371040724,Tarzan (1999),Animation|Children's
3538,3.664772727272727,East is East (1999),Comedy
299,3.664335664335664,Priest (1994),Drama
3702,3.6641651031894935,Mad Max (1979),Action|Sci-Fi
2178,3.663157894736842,Frenzy (1972),Thriller
2671,3.6628205128205127,Notting Hill (1999),Comedy|Romance
449,3.6619718309859155,Fear of a Black Hat (1993),Comedy
3204,3.661764705882353,"Boys from Brazil, The (1978)",Thriller
1633,3.661654135338346,Ulee's Gold (1997),Drama
2087,3.65993265993266,Peter Pan (1953),Animation|Children's|Fantasy|Musical
1187,3.6598639455782314,Passion Fish (1992),Drama
523,3.658119658119658,Ruby in Paradise (1993),Drama
934,3.6578947368421053,Father of the Bride (1950),Comedy
665,3.657142857142857,Underground (1995),War
1376,3.6563055062166963,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi
2366,3.6560846560846563,King Kong (1933),Action|Adventure|Horror
3266,3.655844155844156,Man Bites Dog (C'est arriv� pr�s de chez vous) (1992),Action|Comedy|Crime|Drama
1216,3.6551724137931036,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance
69,3.6551724137931036,Friday (1995),Comedy
2813,3.6551724137931036,"Source, The (1999)",Documentary
3624,3.6548672566371683,Shanghai Noon (2000),Action
1516,3.6538461538461537,Children of the Revolution (1996),Comedy
3527,3.653816499614495,Predator (1987),Action|Sci-Fi|Thriller
1959,3.6533546325878596,Out of Africa (1985),Drama|Romance
3658,3.652173913043478,Quatermass and the Pit (1967),Sci-Fi
2621,3.652173913043478,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance
2140,3.652112676056338,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi
3078,3.6516129032258067,Liberty Heights (1999),Drama
25,3.6510204081632653,Leaving Las Vegas (1995),Drama|Romance
1397,3.6507936507936507,Bastard Out of Carolina (1996),Drama
3368,3.6507936507936507,"Big Country, The (1958)",Romance|Western
3854,3.65,Aim�e & Jaguar (1999),Drama|Romance
1758,3.65,Dangerous Beauty (1998),Drama
261,3.6491228070175437,Little Women (1994),Drama
30,3.6486486486486487,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama
281,3.648068669527897,Nobody's Fool (1994),Drama
2437,3.6470588235294117,Wilde (1997),Drama
617,3.6470588235294117,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama
1966,3.6464646464646466,Metropolitan (1990),Comedy
862,3.6451612903225805,Manny & Lo (1996),Drama
1034,3.6449704142011834,Freeway (1996),Crime
901,3.6436781609195403,Funny Face (1957),Comedy|Musical
3102,3.6434426229508197,Jagged Edge (1985),Thriller
3189,3.6433333333333335,My Dog Skip (1999),Comedy
1898,3.642857142857143,"Land Girls, The (1998)",Drama|War
2763,3.6418732782369148,"Thomas Crown Affair, The (1999)",Action|Thriller
597,3.641491395793499,Pretty Woman (1990),Comedy|Romance
1298,3.640826873385013,Pink Floyd - The Wall (1982),Drama|Musical|War
1527,3.6405228758169934,"Fifth Element, The (1997)",Action|Sci-Fi
52,3.640371229698376,Mighty Aphrodite (1995),Comedy
2915,3.6396713615023475,Risky Business (1983),Comedy
388,3.6391752577319587,Boys Life (1995),Drama
2988,3.638888888888889,Melvin and Howard (1980),Drama
1967,3.637184115523466,Labyrinth (1986),Adventure|Children's|Fantasy
1531,3.6363636363636362,Losing Chase (1996),Drama
3158,3.6363636363636362,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
3948,3.6357308584686776,Meet the Parents (2000),Comedy
1232,3.6346153846153846,Stalker (1979),Mystery|Sci-Fi
72,3.6344086021505375,Kicking and Screaming (1995),Comedy|Drama
380,3.6342857142857143,True Lies (1994),Action|Adventure|Comedy|Romance
613,3.6341463414634148,Jane Eyre (1996),Drama|Romance
935,3.6338028169014085,"Band Wagon, The (1953)",Comedy|Musical
3612,3.6333333333333333,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
2434,3.6333333333333333,Down in the Delta (1998),Drama
117,3.632911392405063,"Young Poisoner's Handbook, The (1995)",Crime
3167,3.6325301204819276,Carnal Knowledge (1971),Drama
3132,3.6315789473684212,Daddy Long Legs (1919),Comedy
3556,3.6310975609756095,"Virgin Suicides, The (1999)",Comedy|Drama
3599,3.6310679611650487,Anchors Aweigh (1945),Comedy|Musical
471,3.631051752921536,"Hudsucker Proxy, The (1994)",Comedy|Romance
3639,3.629067245119306,"Man with the Golden Gun, The (1974)",Action
3108,3.6264550264550266,"Fisher King, The (1991)",Comedy|Drama|Romance
2841,3.6262833675564683,Stir of Echoes (1999),Thriller
3480,3.6258064516129034,Lucas (1986),Drama
406,3.625,Federal Hill (1994),Drama
1026,3.625,So Dear to My Heart (1949),Children's|Drama
854,3.625,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
560,3.625,"Beans of Egypt, Maine, The (1994)",Drama
21,3.6238938053097347,Get Shorty (1995),Action|Comedy|Drama
1350,3.6234718826405867,"Omen, The (1976)",Horror
635,3.6233766233766236,"Family Thing, A (1996)",Comedy|Drama
39,3.6233480176211454,Clueless (1995),Comedy|Romance
3183,3.6222222222222222,"Third Miracle, The (1999)",Drama
1615,3.6211453744493394,"Edge, The (1997)",Adventure|Thriller
2425,3.6206896551724137,"General, The (1998)",Crime
938,3.620320855614973,Gigi (1958),Musical
2779,3.6202898550724636,Heaven Can Wait (1978),Comedy
3275,3.619565217391304,"Boondock Saints, The (1999)",Action|Comedy
2596,3.618705035971223,SLC Punk! (1998),Comedy|Drama
1081,3.6175115207373274,Victor/Victoria (1982),Comedy|Musical
3153,3.616279069767442,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
524,3.615546218487395,Rudy (1993),Drama
715,3.6153846153846154,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
561,3.6153846153846154,Killer (Bulletproof Heart) (1994),Thriller
2941,3.6142857142857143,South Pacific (1958),Musical|Romance|War
1186,3.613879003558719,"Sex, Lies, and Videotape (1989)",Drama
233,3.6127659574468085,Exotica (1994),Drama
205,3.611764705882353,Unstrung Heroes (1995),Comedy|Drama
2439,3.611111111111111,Affliction (1997),Drama
3645,3.611111111111111,Cleo From 5 to 7 (Cl�o de 5 � 7) (1962),Drama
1202,3.611111111111111,Withnail and I (1987),Comedy
1025,3.6109215017064846,"Sword in the Stone, The (1963)",Animation|Children's
2349,3.6107784431137726,Mona Lisa (1986),Comedy|Thriller
3011,3.610738255033557,"They Shoot Horses, Don't They? (1969)",Drama
1183,3.609706774519717,"English Patient, The (1996)",Drama|Romance|War
425,3.6095238095238096,Blue Sky (1994),Drama|Romance
2236,3.608910891089109,Simon Birch (1998),Drama
2231,3.608695652173913,Rounders (1998),Crime|Drama
2583,3.608510638297872,Cookie's Fortune (1999),Mystery
2058,3.6082603254067585,"Negotiator, The (1998)",Action|Thriller
1958,3.607547169811321,Terms of Endearment (1983),Comedy|Drama
493,3.6073825503355703,Menace II Society (1993),Action|Crime|Drama
2083,3.6068702290076335,"Muppet Christmas Carol, The (1992)",Children's|Musical
501,3.606382978723404,Naked (1993),Drama
3635,3.6057494866529773,"Spy Who Loved Me, The (1977)",Action
2161,3.6051502145922747,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy
1345,3.6049382716049383,Carrie (1976),Horror
2681,3.604651162790698,Free Enterprise (1998),Comedy|Romance|Sci-Fi
986,3.603448275862069,Fly Away Home (1996),Adventure|Children's
627,3.603305785123967,"Last Supper, The (1995)",Drama|Thriller
1306,3.6029411764705883,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi
952,3.6022304832713754,Around the World in 80 Days (1956),Adventure|Comedy
2495,3.6020408163265305,"Fantastic Planet, The (La Plan�te sauvage) (1973)",Animation|Sci-Fi
2099,3.6018099547511313,Song of the South (1946),Adventure|Animation|Children's|Musical
592,3.6009783368273935,Batman (1989),Action|Adventure|Crime|Drama
3253,3.600892857142857,Wayne's World (1992),Comedy
448,3.6008771929824563,Fearless (1993),Drama
633,3.6,Denise Calls Up (1995),Comedy
3010,3.6,Rosetta (1999),Drama
860,3.6,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
2481,3.6,My Name Is Joe (1998),Drama|Romance
3632,3.6,Monsieur Verdoux (1947),Comedy
2764,3.6,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller
1164,3.6,Two or Three Things I Know About Her (1966),Drama
167,3.6,Feast of July (1995),Drama
645,3.6,Nelly & Monsieur Arnaud (1995),Drama
1563,3.6,Dream With the Fishes (1997),Drama
2538,3.6,Dancemaker (1998),Documentary
2065,3.5991649269311066,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance
2184,3.598639455782313,"Trouble with Harry, The (1955)",Mystery|Thriller
2570,3.5980392156862746,"Walk on the Moon, A (1999)",Drama|Romance
2085,3.5964601769911506,101 Dalmatians (1961),Animation|Children's
2443,3.5952380952380953,Playing by Heart (1998),Drama|Romance
1414,3.5952380952380953,Mother (1996),Comedy
2371,3.5943238731218696,Fletch (1985),Comedy
3844,3.593137254901961,Steel Magnolias (1989),Drama
2291,3.5926680244399187,Edward Scissorhands (1990),Drama|Romance
3685,3.5926605504587155,Prizzi's Honor (1985),Comedy|Drama|Romance
2991,3.5924170616113744,Live and Let Die (1973),Action
1631,3.5918367346938775,"Assignment, The (1997)",Thriller
1290,3.591304347826087,Some Kind of Wonderful (1987),Drama|Romance
2237,3.590909090909091,Without Limits (1998),Drama
3823,3.590909090909091,Wonderland (1999),Drama
2870,3.5906735751295336,Barefoot in the Park (1967),Comedy
2301,3.5902964959568733,History of the World: Part I (1981),Comedy
2436,3.5901639344262297,Tea with Mussolini (1999),Comedy
805,3.5901162790697674,"Time to Kill, A (1996)",Drama
3417,3.589041095890411,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi
151,3.588447653429603,Rob Roy (1995),Drama|Romance|War
2423,3.588349514563107,Christmas Vacation (1989),Comedy
1608,3.5882899628252787,Air Force One (1997),Action|Thriller
2185,3.588235294117647,I Confess (1953),Thriller
571,3.588235294117647,"Wedding Gift, The (1994)",Drama
1017,3.5869565217391304,Swiss Family Robinson (1960),Adventure|Children's
1286,3.585964912280702,Somewhere in Time (1980),Drama|Romance
3700,3.5853658536585367,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
1721,3.5834411384217333,Titanic (1997),Drama|Romance
1511,3.5833333333333335,A Chef in Love (1996),Comedy
1120,3.5833333333333335,"People vs. Larry Flynt, The (1996)",Drama
106,3.5833333333333335,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama
864,3.5833333333333335,"Wife, The (1995)",Comedy|Drama
2182,3.5816326530612246,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
3927,3.5804597701149423,Fantastic Voyage (1966),Adventure|Sci-Fi
